anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,count
2026,07,10,BYD,01,Álava,Private,BEV,UKL1,REST,Standard,1
2026,07,10,CUPRA,01,Álava,Private,ICE,UKL2,REST,Standard,1
2026,07,10,FORD,01,Álava,Private,ICE,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,01,Álava,Private,ICE,UKL1,REST,Standard,1
2026,07,10,HYUNDAI,01,Álava,Private,ICE,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,01,Álava,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,KG MOBILITY,01,Álava,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,01,Álava,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MG,01,Álava,Private,ICE,KKL,REST,Standard,1
2026,07,10,MG,01,Álava,Private,ICE,UKL1,REST,Standard,2
2026,07,10,MITSUBISHI,01,Álava,Corporate,PHEV,KKL,REST,Standard,1
2026,07,10,TOYOTA,01,Álava,Private,ICE,UKL1,REST,Standard,1
2026,07,10,AUDI,02,Albacete,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,DACIA,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2026,07,10,EBRO,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,02,Albacete,Private,ICE,UKL2,REST,Standard,2
2026,07,10,KIA,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MAZDA,02,Albacete,Private,ICE,UKL2,REST,Standard,2
2026,07,10,MG,02,Albacete,Private,ICE,KKL,REST,Standard,1
2026,07,10,OMODA,02,Albacete,Private,PHEV,KKL,REST,Standard,1
2026,07,10,TOYOTA,02,Albacete,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,AUDI,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,03,Alicante,Corporate,BEV,KKL,REST,Standard,1
2026,07,10,BYD,03,Alicante,Private,BEV,UKL0,REST,Standard,1
2026,07,10,BYD,03,Alicante,Private,BEV,UKL2,REST,Standard,1
2026,07,10,BYD,03,Alicante,Private,PHEV,KKL,REST,Standard,2
2026,07,10,BYD,03,Alicante,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,CITROEN,03,Alicante,Private,ICE,SKL,REST,Standard,1
2026,07,10,CITROEN,03,Alicante,Private,ICE,UKL1,REST,Standard,1
2026,07,10,CITROEN,03,Alicante,RAC,ICE,UKL1,REST,Standard,35
2026,07,10,DACIA,03,Alicante,Private,ICE,UKL1,REST,Standard,5
2026,07,10,DACIA,03,Alicante,Private,ICE,UKL2,REST,Standard,2
2026,07,10,EBRO,03,Alicante,Private,ICE,UKL2,REST,Standard,4
2026,07,10,EBRO,03,Alicante,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,FIAT,03,Alicante,Private,ICE,UKL0,REST,Standard,1
2026,07,10,FORD,03,Alicante,Corporate,ICE,SKL,REST,Standard,1
2026,07,10,FORD,03,Alicante,Private,ICE,SKL,REST,Standard,1
2026,07,10,HYUNDAI,03,Alicante,Private,ICE,UKL1,REST,Standard,2
2026,07,10,HYUNDAI,03,Alicante,Private,ICE,UKL2,REST,Standard,3
2026,07,10,JAECOO,03,Alicante,Private,PHEV,KKL,REST,Standard,1
2026,07,10,KG MOBILITY,03,Alicante,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,03,Alicante,Private,BEV,UKL1,REST,Standard,1
2026,07,10,KIA,03,Alicante,Private,ICE,UKL1,REST,Standard,1
2026,07,10,LEAPMOTOR,03,Alicante,Private,BEV,UKL0,REST,Standard,1
2026,07,10,LEXUS,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,LEXUS,03,Alicante,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,LEXUS,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,2
2026,07,10,MERCEDES,03,Alicante,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,03,Alicante,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MG,03,Alicante,Private,PHEV,KKL,REST,Standard,1
2026,07,10,MINI,03,Alicante,Corporate,ICE,UKL1,FOCUS SEGMENT,JCW,1
2026,07,10,NISSAN,03,Alicante,Private,ICE,UKL2,REST,Standard,3
2026,07,10,OPEL,03,Alicante,Private,ICE,UKL1,REST,Standard,3
2026,07,10,OPEL,03,Alicante,RAC,BEV,KKL,REST,Standard,1
2026,07,10,OPEL,03,Alicante,RAC,ICE,UKL1,REST,Standard,33
2026,07,10,PEUGEOT,03,Alicante,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,PEUGEOT,03,Alicante,Private,BEV,SKL,REST,Standard,1
2026,07,10,PEUGEOT,03,Alicante,Private,ICE,UKL1,REST,Standard,2
2026,07,10,PEUGEOT,03,Alicante,RAC,ICE,UKL1,REST,Standard,71
2026,07,10,PORSCHE,03,Alicante,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,RENAULT,03,Alicante,Private,BEV,UKL1,REST,Standard,2
2026,07,10,RENAULT,03,Alicante,Private,ICE,UKL1,REST,Standard,5
2026,07,10,RENAULT,03,Alicante,Private,ICE,UKL2,REST,Standard,2
2026,07,10,SEAT,03,Alicante,Private,ICE,UKL2,REST,Standard,2
2026,07,10,SKODA,03,Alicante,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SUBARU,03,Alicante,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SUZUKI,03,Alicante,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,03,Alicante,Private,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,03,Alicante,Private,ICE,UKL0,REST,Standard,2
2026,07,10,TOYOTA,03,Alicante,Private,ICE,UKL1,REST,Standard,8
2026,07,10,TOYOTA,03,Alicante,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,03,Alicante,Private,ICE,UKL1,REST,Standard,1
2026,07,10,BMW,04,Almería,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,04,Almería,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,04,Almería,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,04,Almería,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,CHANGAN,04,Almería,Private,BEV,UKL2,REST,Standard,1
2026,07,10,CITROEN,04,Almería,Private,BEV,UKL1,REST,Standard,1
2026,07,10,CITROEN,04,Almería,Private,ICE,SKL,REST,Standard,1
2026,07,10,CITROEN,04,Almería,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,04,Almería,Private,ICE,UKL2,REST,Standard,2
2026,07,10,LEAPMOTOR,04,Almería,Private,BEV,UKL2,REST,Standard,1
2026,07,10,MAZDA,04,Almería,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,04,Almería,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MG,04,Almería,Private,ICE,KKL,REST,Standard,1
2026,07,10,MG,04,Almería,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MINI,04,Almería,Corporate,BEV,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,PEUGEOT,04,Almería,Private,ICE,UKL1,REST,Standard,1
2026,07,10,RENAULT,04,Almería,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SEAT,04,Almería,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SEAT,04,Almería,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SUZUKI,04,Almería,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,04,Almería,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,04,Almería,Private,ICE,UKL2,REST,Standard,1
2026,07,10,TOYOTA,04,Almería,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,04,Almería,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,04,Almería,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,DACIA,05,Ávila,Private,ICE,UKL1,REST,Standard,1
2026,07,10,EBRO,05,Ávila,Private,ICE,UKL2,REST,Standard,1
2026,07,10,TOYOTA,05,Ávila,Private,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,05,Ávila,Private,ICE,UKL1,REST,Standard,1
2026,07,10,AUDI,06,Badajoz,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,CITROEN,06,Badajoz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,JAECOO,06,Badajoz,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,06,Badajoz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MAZDA,06,Badajoz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,06,Badajoz,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MG,06,Badajoz,Private,PHEV,KKL,REST,Standard,1
2026,07,10,NISSAN,06,Badajoz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,RENAULT,06,Badajoz,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SKODA,06,Badajoz,Private,PHEV,KKL,REST,Standard,1
2026,07,10,SUZUKI,06,Badajoz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,06,Badajoz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,06,Badajoz,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,ALPINE,07,Baleares,Corporate,BEV,KKL,REST,Standard,1
2026,07,10,AUDI,07,Baleares,Private,ICE,UKL1,FOCUS SEGMENT,Standard,2
2026,07,10,AUDI,07,Baleares,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,07,Baleares,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,07,Baleares,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,07,Baleares,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,07,Baleares,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,CITROEN,07,Baleares,Private,ICE,UKL1,REST,Standard,1
2026,07,10,CUPRA,07,Baleares,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,DACIA,07,Baleares,Private,ICE,SKL,REST,Standard,1
2026,07,10,DACIA,07,Baleares,Private,ICE,UKL1,REST,Standard,6
2026,07,10,DACIA,07,Baleares,Private,ICE,UKL2,REST,Standard,1
2026,07,10,EVO,07,Baleares,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,FIAT,07,Baleares,Private,ICE,UKL0,REST,Standard,1
2026,07,10,GEELY,07,Baleares,Private,BEV,UKL2,REST,Standard,1
2026,07,10,HYUNDAI,07,Baleares,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,HYUNDAI,07,Baleares,Private,ICE,UKL1,REST,Standard,4
2026,07,10,HYUNDAI,07,Baleares,Private,ICE,UKL2,REST,Standard,1
2026,07,10,JAECOO,07,Baleares,RAC,ICE,UKL1,REST,Standard,36
2026,07,10,KIA,07,Baleares,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,07,Baleares,Private,BEV,UKL1,REST,Standard,1
2026,07,10,KIA,07,Baleares,Private,ICE,UKL1,REST,Standard,1
2026,07,10,LEAPMOTOR,07,Baleares,Private,BEV,UKL2,REST,Standard,1
2026,07,10,MG,07,Baleares,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MINI,07,Baleares,Private,BEV,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,07,Baleares,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,07,Baleares,RAC,ICE,UKL1,FOCUS SEGMENT,Standard,6
2026,07,10,MINI,07,Baleares,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,13
2026,07,10,OMODA,07,Baleares,RAC,ICE,UKL2,REST,Standard,25
2026,07,10,OMODA,07,Baleares,RAC,PHEV,KKL,REST,Standard,25
2026,07,10,PORSCHE,07,Baleares,Private,BEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,RENAULT,07,Baleares,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,RENAULT,07,Baleares,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,RENAULT,07,Baleares,Private,BEV,UKL1,REST,Standard,1
2026,07,10,RENAULT,07,Baleares,Private,ICE,UKL1,REST,Standard,2
2026,07,10,RENAULT,07,Baleares,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SEAT,07,Baleares,Private,ICE,UKL1,REST,Standard,2
2026,07,10,SKODA,07,Baleares,Private,BEV,UKL2,REST,Standard,1
2026,07,10,SKODA,07,Baleares,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TESLA,07,Baleares,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,TOYOTA,07,Baleares,Private,ICE,UKL0,REST,Standard,1
2026,07,10,TOYOTA,07,Baleares,Private,ICE,UKL1,REST,Standard,4
2026,07,10,TOYOTA,07,Baleares,Private,ICE,UKL2,REST,Standard,3
2026,07,10,VOLKSWAGEN,07,Baleares,Private,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,07,Baleares,Private,ICE,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,07,Baleares,Private,PHEV,SKL,REST,Standard,1
2026,07,10,VOLVO,07,Baleares,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,VOLVO,07,Baleares,Private,BEV,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,08,Barcelona,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,08,Barcelona,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,08,Barcelona,Corporate,PHEV,KKL,FOCUS SEGMENT,M,1
2026,07,10,AUDI,08,Barcelona,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,08,Barcelona,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,08,Barcelona,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,08,Barcelona,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,08,Barcelona,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,08,Barcelona,Private,ICE,UKL2,FOCUS SEGMENT,Standard,4
2026,07,10,BYD,08,Barcelona,Private,BEV,KKL,REST,Standard,2
2026,07,10,BYD,08,Barcelona,Private,BEV,UKL0,REST,Standard,2
2026,07,10,BYD,08,Barcelona,Private,BEV,UKL1,REST,Standard,1
2026,07,10,BYD,08,Barcelona,Private,BEV,UKL2,REST,Standard,2
2026,07,10,BYD,08,Barcelona,Private,PHEV,KKL,REST,Standard,2
2026,07,10,BYD,08,Barcelona,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,CADILLAC,08,Barcelona,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,1
2026,07,10,CITROEN,08,Barcelona,Corporate,ICE,UKL1,REST,Standard,2
2026,07,10,CITROEN,08,Barcelona,Private,BEV,UKL1,REST,Standard,2
2026,07,10,CITROEN,08,Barcelona,Private,ICE,UKL1,REST,Standard,3
2026,07,10,CITROEN,08,Barcelona,Private,ICE,UKL2,REST,Standard,3
2026,07,10,CUPRA,08,Barcelona,Corporate,BEV,UKL1,REST,Standard,3
2026,07,10,CUPRA,08,Barcelona,Corporate,ICE,UKL2,REST,Standard,3
2026,07,10,CUPRA,08,Barcelona,Private,BEV,UKL1,REST,Standard,1
2026,07,10,CUPRA,08,Barcelona,Private,ICE,UKL2,REST,Standard,6
2026,07,10,DACIA,08,Barcelona,Private,ICE,SKL,REST,Standard,4
2026,07,10,DACIA,08,Barcelona,Private,ICE,UKL1,REST,Standard,23
2026,07,10,DACIA,08,Barcelona,Private,ICE,UKL2,REST,Standard,5
2026,07,10,DS,08,Barcelona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,08,Barcelona,Private,ICE,UKL2,REST,Standard,3
2026,07,10,EBRO,08,Barcelona,Private,PHEV,KKL,REST,Standard,4
2026,07,10,EBRO,08,Barcelona,Private,PHEV,UKL2,REST,Standard,3
2026,07,10,FIAT,08,Barcelona,Private,BEV,UKL0,REST,Standard,1
2026,07,10,FORD,08,Barcelona,Corporate,ICE,SKL,REST,Standard,4
2026,07,10,FORD,08,Barcelona,Corporate,ICE,UKL1,REST,Standard,2
2026,07,10,FORD,08,Barcelona,Corporate,PHEV,SKL,REST,Standard,1
2026,07,10,FORD,08,Barcelona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,FORD,08,Barcelona,Private,PHEV,SKL,REST,Standard,1
2026,07,10,FORD,08,Barcelona,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,GEELY,08,Barcelona,Corporate,BEV,UKL2,REST,Standard,2
2026,07,10,GEELY,08,Barcelona,Corporate,PHEV,UKL2,REST,Standard,3
2026,07,10,GEELY,08,Barcelona,Private,PHEV,UKL2,REST,Standard,5
2026,07,10,HONDA,08,Barcelona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,HONDA,08,Barcelona,Private,ICE,UKL2,REST,Standard,2
2026,07,10,HYUNDAI,08,Barcelona,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,HYUNDAI,08,Barcelona,Private,BEV,UKL1,REST,Standard,1
2026,07,10,HYUNDAI,08,Barcelona,Private,ICE,UKL1,REST,Standard,2
2026,07,10,HYUNDAI,08,Barcelona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,JAECOO,08,Barcelona,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,JAECOO,08,Barcelona,Private,ICE,UKL1,REST,Standard,2
2026,07,10,JAECOO,08,Barcelona,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,JEEP,08,Barcelona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,JEEP,08,Barcelona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KG MOBILITY,08,Barcelona,Private,ICE,MKL,REST,Standard,1
2026,07,10,KIA,08,Barcelona,Private,BEV,UKL1,REST,Standard,3
2026,07,10,KIA,08,Barcelona,Private,ICE,UKL0,REST,Standard,1
2026,07,10,KIA,08,Barcelona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,08,Barcelona,Private,ICE,UKL2,REST,Standard,4
2026,07,10,LAND ROVER,08,Barcelona,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,4
2026,07,10,LEAPMOTOR,08,Barcelona,Private,BEV,UKL0,REST,Standard,1
2026,07,10,LEXUS,08,Barcelona,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,MAZDA,08,Barcelona,Private,BEV,MKL,REST,Standard,1
2026,07,10,MAZDA,08,Barcelona,Private,ICE,UKL2,REST,Standard,3
2026,07,10,MERCEDES,08,Barcelona,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,08,Barcelona,Corporate,ICE,UKL2,FOCUS SEGMENT,M Performance,1
2026,07,10,MERCEDES,08,Barcelona,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,08,Barcelona,Private,ICE,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,08,Barcelona,Private,ICE,UKL2,FOCUS SEGMENT,Standard,3
2026,07,10,MERCEDES,08,Barcelona,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,08,Barcelona,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MG,08,Barcelona,Private,ICE,KKL,REST,Standard,1
2026,07,10,MG,08,Barcelona,Private,ICE,UKL1,REST,Standard,2
2026,07,10,MINI,08,Barcelona,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,08,Barcelona,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,08,Barcelona,Private,ICE,UKL1,FOCUS SEGMENT,Standard,2
2026,07,10,MINI,08,Barcelona,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,NISSAN,08,Barcelona,Corporate,ICE,KKL,REST,Standard,2
2026,07,10,NISSAN,08,Barcelona,Private,BEV,UKL1,REST,Standard,1
2026,07,10,NISSAN,08,Barcelona,Private,ICE,KKL,REST,Standard,3
2026,07,10,NISSAN,08,Barcelona,Private,ICE,SKL,REST,Standard,1
2026,07,10,NISSAN,08,Barcelona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,NISSAN,08,Barcelona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,OMODA,08,Barcelona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,OMODA,08,Barcelona,Private,PHEV,KKL,REST,Standard,1
2026,07,10,OPEL,08,Barcelona,Private,ICE,SKL,REST,Standard,1
2026,07,10,OPEL,08,Barcelona,Private,ICE,UKL1,REST,Standard,3
2026,07,10,PEUGEOT,08,Barcelona,Private,ICE,SKL,REST,Standard,1
2026,07,10,PEUGEOT,08,Barcelona,Private,ICE,UKL1,REST,Standard,3
2026,07,10,PEUGEOT,08,Barcelona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,REHATRANS,08,Barcelona,Corporate,ICE,SKL,REST,Standard,1
2026,07,10,RENAULT,08,Barcelona,Private,BEV,UKL0,REST,Standard,2
2026,07,10,RENAULT,08,Barcelona,Private,BEV,UKL1,REST,Standard,3
2026,07,10,RENAULT,08,Barcelona,Private,ICE,KKL,REST,Standard,1
2026,07,10,RENAULT,08,Barcelona,Private,ICE,SKL,REST,Standard,1
2026,07,10,RENAULT,08,Barcelona,Private,ICE,UKL1,REST,Standard,6
2026,07,10,RENAULT,08,Barcelona,Private,ICE,UKL2,REST,Standard,2
2026,07,10,SEAT,08,Barcelona,Corporate,ICE,UKL1,REST,Standard,11
2026,07,10,SEAT,08,Barcelona,Corporate,ICE,UKL2,REST,Standard,12
2026,07,10,SEAT,08,Barcelona,Private,ICE,UKL1,REST,Standard,13
2026,07,10,SEAT,08,Barcelona,Private,ICE,UKL2,REST,Standard,1
2026,07,10,SKODA,08,Barcelona,Private,BEV,UKL2,REST,Standard,1
2026,07,10,SKODA,08,Barcelona,Private,ICE,UKL1,REST,Standard,1
2026,07,10,SUZUKI,08,Barcelona,Private,ICE,UKL1,REST,Standard,2
2026,07,10,SUZUKI,08,Barcelona,Private,ICE,UKL2,REST,Standard,2
2026,07,10,TESLA,08,Barcelona,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,3
2026,07,10,TOYOTA,08,Barcelona,Corporate,BEV,SKL,REST,Standard,1
2026,07,10,TOYOTA,08,Barcelona,Corporate,ICE,UKL0,REST,Standard,1
2026,07,10,TOYOTA,08,Barcelona,Corporate,PHEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,08,Barcelona,Private,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,08,Barcelona,Private,ICE,UKL0,REST,Standard,1
2026,07,10,TOYOTA,08,Barcelona,Private,ICE,UKL1,REST,Standard,19
2026,07,10,TOYOTA,08,Barcelona,Private,ICE,UKL2,REST,Standard,12
2026,07,10,TOYOTA,08,Barcelona,Private,PHEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,08,Barcelona,Private,PHEV,UKL2,REST,Standard,2
2026,07,10,VOLKSWAGEN,08,Barcelona,Corporate,ICE,UKL1,REST,Standard,2
2026,07,10,VOLKSWAGEN,08,Barcelona,Corporate,ICE,UKL2,REST,Standard,4
2026,07,10,VOLKSWAGEN,08,Barcelona,Corporate,PHEV,SKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,08,Barcelona,Corporate,PHEV,UKL2,REST,Standard,2
2026,07,10,VOLKSWAGEN,08,Barcelona,Private,ICE,SKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,08,Barcelona,Private,ICE,UKL1,REST,Standard,6
2026,07,10,VOLKSWAGEN,08,Barcelona,Private,ICE,UKL2,REST,Standard,15
2026,07,10,VOLKSWAGEN,08,Barcelona,Private,PHEV,KKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,08,Barcelona,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,XPENG,08,Barcelona,Private,BEV,KKL,FOCUS SEGMENT,Standard,2
2026,07,10,AUDI,09,Burgos,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,09,Burgos,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,DACIA,09,Burgos,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,09,Burgos,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,09,Burgos,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MAZDA,09,Burgos,Private,ICE,UKL2,REST,Standard,2
2026,07,10,MITSUBISHI,09,Burgos,Private,PHEV,KKL,REST,Standard,1
2026,07,10,SEAT,09,Burgos,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,09,Burgos,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,09,Burgos,Private,ICE,UKL2,REST,Standard,2
2026,07,10,VOLVO,09,Burgos,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,DACIA,10,Cáceres,Private,ICE,UKL1,REST,Standard,1
2026,07,10,EBRO,10,Cáceres,Private,ICE,UKL2,REST,Standard,2
2026,07,10,KIA,10,Cáceres,Private,ICE,UKL2,REST,Standard,2
2026,07,10,MAZDA,10,Cáceres,Private,PHEV,KKL,REST,Standard,1
2026,07,10,MG,10,Cáceres,Private,ICE,UKL1,REST,Standard,2
2026,07,10,TOYOTA,10,Cáceres,Private,ICE,SKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,10,Cáceres,Private,ICE,UKL2,REST,Standard,2
2026,07,10,VOLKSWAGEN,10,Cáceres,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,ACURA,11,Cádiz,Corporate,ICE,,REST,Standard,1
2026,07,10,AUDI,11,Cádiz,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,11,Cádiz,Private,BEV,KKL,REST,Standard,1
2026,07,10,BYD,11,Cádiz,Private,PHEV,KKL,REST,Standard,1
2026,07,10,CHEVROLET,11,Cádiz,Corporate,ICE,,REST,Standard,1
2026,07,10,CUPRA,11,Cádiz,Private,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,11,Cádiz,Private,ICE,SKL,REST,Standard,1
2026,07,10,DACIA,11,Cádiz,Private,ICE,UKL1,REST,Standard,2
2026,07,10,EBRO,11,Cádiz,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,11,Cádiz,Private,ICE,UKL2,REST,Standard,3
2026,07,10,FORD,11,Cádiz,Corporate,ICE,MKL,REST,Standard,1
2026,07,10,HYUNDAI,11,Cádiz,Corporate,ICE,UKL1,REST,Standard,2
2026,07,10,JEEP,11,Cádiz,Corporate,ICE,MKL,REST,Standard,1
