brand,dealer_id,dealer_name,point_of_sale,point_of_sale_id,address,postcode,city,province,latitude,longitude,source_kind,source_confidence,source_url,retrieved_date
Skoda,osm:way:923894126,Škoda,Škoda,osm:way:923894126,,,,,40.3138433,-3.7657866,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/923894126,2026-07-21
Skoda,osm:way:1017670978,Škoda,Škoda,osm:way:1017670978,,,,,41.6613910,-4.7620061,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/1017670978,2026-07-21
Skoda,osm:way:1104531274,Škoda,Škoda,osm:way:1104531274,,,,,42.3555382,-7.9052271,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/1104531274,2026-07-21
Skoda,osm:way:1474425366,Škoda - Telenauto,Škoda - Telenauto,osm:way:1474425366,,,,,42.5880034,-5.6209371,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/1474425366,2026-07-21
Skoda,osm:node:7970670335,Škoda Menabi,Škoda Menabi,osm:node:7970670335,,,,,43.3005175,-2.0027765,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/7970670335,2026-07-21
Skoda,osm:node:5502907995,Autos Belabia - Škoda,Autos Belabia - Škoda,osm:node:5502907995,Armentiagana kalea 8,01007,Vitoria-Gasteiz,,42.8373417,-2.6996373,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/5502907995,2026-07-21
Skoda,osm:node:7939066859,Sarsa Motors,Sarsa Motors,osm:node:7939066859,Carrer del Jiloca 8,08223,Terrassa,,41.5476216,2.0371250,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/7939066859,2026-07-21
Skoda,osm:node:13950425274,Dalmau Motor,Dalmau Motor,osm:node:13950425274,Carrer d'Alemanya 17,08700,Igualada,,41.5887504,1.6253830,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/13950425274,2026-07-21
Skoda,osm:node:733050549,Automóviles Rovira,Automóviles Rovira,osm:node:733050549,Avda. de España,10600,Plasencia,,40.0237097,-6.0963262,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/733050549,2026-07-21
Skoda,osm:way:1206574620,La Ciudad del Automóvil,La Ciudad del Automóvil,osm:way:1206574620,Calle de Beatriz Nunez 1,23009,Jaén,,37.8139506,-3.7859756,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/1206574620,2026-07-21
Skoda,osm:node:11180774419,Skoda Olivauto,Skoda Olivauto,osm:node:11180774419,Calle de Beatriz Nunez 1,23009,Jaén,,37.8137634,-3.7857242,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/11180774419,2026-07-21
Skoda,osm:way:618904696,Sealco Motor Škoda,Sealco Motor Škoda,osm:way:618904696,Avenida San Martín de Valdeiglesias 32,28922,Alcorcón,,40.3577106,-3.8384381,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/618904696,2026-07-21
Skoda,osm:way:761692895,Dismoauto,Dismoauto,osm:way:761692895,Avenida de los Guindos 11,29004,,,36.6928776,-4.4522486,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/761692895,2026-07-21
Skoda,osm:node:13658683163,Holamotor Velázquez,Holamotor Velázquez,osm:node:13658683163,Avenida de Velázquez 470,29004,Málaga,,36.6501714,-4.4881996,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/13658683163,2026-07-21
Skoda,osm:node:6003109585,Skoda Dismoauto,Skoda Dismoauto,osm:node:6003109585,Avenida de Velázquez 216,29004,,,36.6819689,-4.4693817,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6003109585,2026-07-21
Skoda,osm:node:13661063919,Skoda Marbella Concesionario Oficial – Grupo Safamotor,Skoda Marbella Concesionario Oficial – Grupo Safamotor,osm:node:13661063919,Calle Francisco Moreno Lomeña 2,29670,San Pedro de Alcantara,,36.4956306,-4.9927350,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/13661063919,2026-07-21
Skoda,osm:node:10102288222,Bastida Motor,Bastida Motor,osm:node:10102288222,Carretera de Murcia 120,30430,Cehegín,,38.0886941,-1.7936488,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/10102288222,2026-07-21
Skoda,osm:node:3198835527,Domingo Alonso Servicio,Domingo Alonso Servicio,osm:node:3198835527,Calle Luis Correa Medina 23,35013,Miller Bajo. Las Palmas de Gran Canaria.,,28.1016816,-15.4382553,openstreetmap_name_match,community,https://www.openstreetmap.org/node/3198835527,2026-07-21
Skoda,osm:node:3198835530,Cuatromoción,Cuatromoción,osm:node:3198835530,Carretera General Hospital Universitario - La Cuesta,38320,San Cristóbal de La Laguna,,28.4637284,-16.2927113,openstreetmap_name_match,community,https://www.openstreetmap.org/node/3198835530,2026-07-21
Skoda,osm:node:3198835532,La Palma Wagen,La Palma Wagen,osm:node:3198835532,Urbanizacion Urpar 63 bajo,38712,Breña Baja,,28.6619564,-17.7641747,openstreetmap_name_match,community,https://www.openstreetmap.org/node/3198835532,2026-07-21
Skoda,osm:node:3963885135,Hercos Bahía,Hercos Bahía,osm:node:3963885135,Avenida de Parayas 7,39011,Santander,,43.4464544,-3.8323666,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/3963885135,2026-07-21
Skoda,osm:way:397271909,Levante Wagen S.A Venta Y Taller,Levante Wagen S.A Venta Y Taller,osm:way:397271909,,46014,,,39.4704967,-0.4127100,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/397271909,2026-07-21
Skoda,osm:way:353917860,Ortasa Motor,Ortasa Motor,osm:way:353917860,Carretera Bilbao-Galdakao,48960,Galdakao,,43.2450271,-2.8814214,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/353917860,2026-07-21
Smart,osm:way:129441743,Comercial Dimovil,Comercial Dimovil,osm:way:129441743,,,,,37.9475802,-1.1953666,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/129441743,2026-07-21
Smart,osm:node:6721612237,Concesionario Smart,Concesionario Smart,osm:node:6721612237,,,,,40.3145660,-3.7724123,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6721612237,2026-07-21
Smart,osm:node:2777512853,Dimovil,Dimovil,osm:node:2777512853,,,,,37.6304043,-1.0033503,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/2777512853,2026-07-21
Smart,osm:node:1397703566,Mercedes Benz - Smart,Mercedes Benz - Smart,osm:node:1397703566,,,,,41.4738902,2.0975936,openstreetmap_name_match,community,https://www.openstreetmap.org/node/1397703566,2026-07-21
Smart,osm:node:4674415589,Smart,Smart,osm:node:4674415589,,,,,40.4491540,-3.5928465,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/4674415589,2026-07-21
Smart,osm:node:6221662600,Smart,Smart,osm:node:6221662600,,,,,42.3464895,-3.6592779,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6221662600,2026-07-21
Smart,osm:node:6532197456,Smart,Smart,osm:node:6532197456,,,,,39.6073062,2.6683276,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6532197456,2026-07-21
Smart,osm:way:1049155627,Visauto,Visauto,osm:way:1049155627,,,,,38.8379954,0.0940114,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/1049155627,2026-07-21
Smart,osm:node:928048820,smart,smart,osm:node:928048820,,,,,40.6418027,-3.7319087,openstreetmap_name_match,community,https://www.openstreetmap.org/node/928048820,2026-07-21
Smart,osm:node:1401151128,Adarsa,Adarsa,osm:node:1401151128,Avenida de Parayas 28,39011,Santander,,43.4470435,-3.8326094,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/1401151128,2026-07-21
Subaru,osm:node:4550848792,Concesionario Subaru,Concesionario Subaru,osm:node:4550848792,,,,,41.4601543,2.2559051,openstreetmap_name_match,community,https://www.openstreetmap.org/node/4550848792,2026-07-21
Subaru,osm:way:496698062,Galcar,Galcar,osm:way:496698062,,,,,42.9120616,-8.5268156,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/496698062,2026-07-21
Subaru,osm:node:979842322,Grupo Julián,Grupo Julián,osm:node:979842322,,,,,42.3033494,-3.7041622,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/979842322,2026-07-21
Subaru,osm:way:46847735,Mitsubishi. Subaru. Honda.,Mitsubishi. Subaru. Honda.,osm:way:46847735,,,,,41.6610910,-0.9256117,openstreetmap_name_match,community,https://www.openstreetmap.org/way/46847735,2026-07-21
Subaru,osm:node:3426834957,Motor Gamboa,Motor Gamboa,osm:node:3426834957,Calle de Santa Engracia 120,,,,40.4407964,-3.7010248,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/3426834957,2026-07-21
Subaru,osm:way:289566836,Noguerola Motor,Noguerola Motor,osm:way:289566836,,,,,41.6078912,0.6341377,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/289566836,2026-07-21
Subaru,osm:node:6532197455,Subaru,Subaru,osm:node:6532197455,,,,,39.6093585,2.6665115,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6532197455,2026-07-21
Subaru,osm:node:6582884585,Subaru,Subaru,osm:node:6582884585,,,,,41.9337354,2.7972420,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6582884585,2026-07-21
Subaru,osm:node:9386731875,Subaru,Subaru,osm:node:9386731875,,,,,41.6615527,-4.7650252,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/9386731875,2026-07-21
Subaru,osm:way:303410521,Subaru,Subaru,osm:way:303410521,,,,,39.8717801,-4.3596849,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/303410521,2026-07-21
Subaru,osm:way:715146788,Subaru,Subaru,osm:way:715146788,Avenida de Carlos Sainz,,Leganés,,40.3175939,-3.7644261,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/715146788,2026-07-21
Subaru,osm:node:4550856989,Taller Subaru,Taller Subaru,osm:node:4550856989,,,,,41.4598909,2.2560475,openstreetmap_name_match,community,https://www.openstreetmap.org/node/4550856989,2026-07-21
Subaru,osm:node:13658683163,Holamotor Velázquez,Holamotor Velázquez,osm:node:13658683163,Avenida de Velázquez 470,29004,Málaga,,36.6501714,-4.4881996,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/13658683163,2026-07-21
Subaru,osm:node:2592647556,Blendio Auto Gomas,Blendio Auto Gomas,osm:node:2592647556,Avenida de Parayas,39011,Santander,,43.4498179,-3.8307536,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/2592647556,2026-07-21
Suzuki,osm:node:6582884593,Esteve Blanch,Esteve Blanch,osm:node:6582884593,,,,,41.9358164,2.7992072,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6582884593,2026-07-21
Suzuki,osm:node:6100491510,Fedeauto-Suzuki,Fedeauto-Suzuki,osm:node:6100491510,,,,,28.1599427,-15.4122539,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/6100491510,2026-07-21
Suzuki,osm:node:979842322,Grupo Julián,Grupo Julián,osm:node:979842322,,,,,42.3033494,-3.7041622,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/979842322,2026-07-21
Suzuki,osm:way:1191270096,Jobacar,Jobacar,osm:way:1191270096,,,Reus,,41.1543844,1.0847234,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/1191270096,2026-07-21
Suzuki,osm:way:584474132,MS Dealer,MS Dealer,osm:way:584474132,,,,,38.4097956,-0.4244979,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/584474132,2026-07-21
Suzuki,osm:way:174585896,Moll Autos,Moll Autos,osm:way:174585896,,,,,38.8368530,0.0864045,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/174585896,2026-07-21
Suzuki,osm:node:12153511878,Romakuruma Sant Boi,Romakuruma Sant Boi,osm:node:12153511878,,,,,41.3272845,2.0362113,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/12153511878,2026-07-21
Suzuki,osm:node:1225517973,Suki Canarias,Suki Canarias,osm:node:1225517973,,,,,28.4844454,-16.3908963,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/1225517973,2026-07-21
Suzuki,osm:node:1401151118,Suzuki,Suzuki,osm:node:1401151118,,,,,43.4443929,-3.8346546,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/1401151118,2026-07-21
Suzuki,osm:node:1770438577,Suzuki,Suzuki,osm:node:1770438577,,,,,37.6968924,-1.6430674,openstreetmap_name_match,community,https://www.openstreetmap.org/node/1770438577,2026-07-21
Suzuki,osm:node:4741566838,Suzuki,Suzuki,osm:node:4741566838,,,,,39.4768796,-0.3965411,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/4741566838,2026-07-21
Suzuki,osm:node:10297340496,Suzuki,Suzuki,osm:node:10297340496,,,,,42.1224947,-0.4322796,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/10297340496,2026-07-21
Suzuki,osm:node:11848218589,Suzuki,Suzuki,osm:node:11848218589,,,,,41.6229032,0.6651499,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/11848218589,2026-07-21
Suzuki,osm:way:86222020,Suzuki,Suzuki,osm:way:86222020,,,,,41.1161605,1.2292657,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/86222020,2026-07-21
Suzuki,osm:way:556122059,Suzuki,Suzuki,osm:way:556122059,,,,,39.7211439,2.9015537,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/556122059,2026-07-21
Suzuki,osm:way:640393507,Suzuki,Suzuki,osm:way:640393507,,,,,39.6046723,2.6695241,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/640393507,2026-07-21
Suzuki,osm:way:715146783,Suzuki,Suzuki,osm:way:715146783,Avenida de Carlos Sainz 35,,Leganés,,40.3157021,-3.7690355,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/715146783,2026-07-21
Suzuki,osm:way:378566081,Suzuki Albisu,Suzuki Albisu,osm:way:378566081,,,,,42.7894282,-1.6377073,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/378566081,2026-07-21
Suzuki,osm:node:10719940834,Suzuki Quiles Torrejón,Suzuki Quiles Torrejón,osm:node:10719940834,Avenida de la Constitución 200,,,,40.4618662,-3.4501221,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/10719940834,2026-07-21
Suzuki,osm:node:1824492186,Suzuki Romagosa,Suzuki Romagosa,osm:node:1824492186,,,,,41.5237873,2.4280278,openstreetmap_name_match,community,https://www.openstreetmap.org/node/1824492186,2026-07-21
Suzuki,osm:way:849484063,Suzuki Sureste Cart,Suzuki Sureste Cart,osm:way:849484063,Vereda de Santa Cruz,,,,39.0122036,-1.8646296,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/849484063,2026-07-21
Suzuki,osm:way:194850617,Talleres Murgua,Talleres Murgua,osm:way:194850617,,,,,43.4113576,-2.7025311,openstreetmap_name_match,community,https://www.openstreetmap.org/way/194850617,2026-07-21
Suzuki,osm:node:2520737128,Teneauto,Teneauto,osm:node:2520737128,,,,,28.4549548,-16.2964389,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/2520737128,2026-07-21
Suzuki,osm:node:9573020543,Accessoris Manresa Vic,Accessoris Manresa Vic,osm:node:9573020543,Carrer Eix Onze de Setembre 26,08500,Vic,,41.9295104,2.2450290,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/9573020543,2026-07-21
Suzuki,osm:way:1517222266,J Vilalta i Sala Suzuki,J Vilalta i Sala Suzuki,osm:way:1517222266,Carrer dels Frares 15,08970,Sant Joan Despí,,41.3690787,2.0773142,openstreetmap_brand_tag,community,https://www.openstreetmap.org/way/1517222266,2026-07-21
Suzuki,osm:node:13658683163,Holamotor Velázquez,Holamotor Velázquez,osm:node:13658683163,Avenida de Velázquez 470,29004,Málaga,,36.6501714,-4.4881996,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/13658683163,2026-07-21
Suzuki,osm:node:13658534064,Suzuki Málaga Concesionario Oficial,Suzuki Málaga Concesionario Oficial,osm:node:13658534064,Calle Tabor 1,29006,Málaga,,36.7090184,-4.4864585,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/13658534064,2026-07-21
Suzuki,osm:node:10983218295,Suzuki Suvisa,Suzuki Suvisa,osm:node:10983218295,Avenida de Gijón,47610,Zaratán,,41.6596270,-4.7623689,openstreetmap_brand_tag,community,https://www.openstreetmap.org/node/10983218295,2026-07-21
Tesla,TESLA CENTER ALICANTE,Tesla Center Alicante,Tesla Center Alicante,TESLA CENTER ALICANTE,4 Carrer Plutón Nave 5,03007,Alicante,Alicante,38.3422000,-0.5082000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER MALLORCA,Tesla Center Mallorca,Tesla Center Mallorca,TESLA CENTER MALLORCA,9 Carrer Gremi de Porgadors,07009,Palma de Mallorca,Illes Balears,39.5694000,2.6502000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA BARCELONA SARRIA SANT GERVASI,Tesla Barcelona Sarrià-Sant Gervasi,Tesla Barcelona Sarrià-Sant Gervasi,TESLA BARCELONA SARRIA SANT GERVASI,40-42 Ronda del General Mitre,08017,Barcelona,Barcelona,41.4093000,2.1129000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA BARCELONA SABADELL,Tesla Barcelona-Sabadell,Tesla Barcelona-Sabadell,TESLA BARCELONA SABADELL,40-44 Passeig de Sant Pau de Riu-sec,08205,Sabadell,Barcelona,41.5289000,2.0988000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA A CORUNA,Tesla A Coruña,Tesla A Coruña,TESLA A CORUNA,43 Est. Baños de Arteixo,15008,A Coruña,A Coruña,42.5142429,-7.8922571,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA GRANADA,Tesla Granada,Tesla Granada,TESLA GRANADA,75 Av. de las Palmeras,18100,Armilla,Granada,37.1359000,-3.6222000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA GIPUZKOA OIARTZUN,Tesla Gipuzkoa Oiartzun,Tesla Gipuzkoa Oiartzun,TESLA GIPUZKOA OIARTZUN,4 Poligono Industrial Makarraztegi,20180,Oiartzun,Guipúzcoa,43.2964111,-1.8587778,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA MADRID RIOS ROSAS,Tesla Madrid-Ríos Rosas,Tesla Madrid-Ríos Rosas,TESLA MADRID RIOS ROSAS,9 Pl. de San Juan de la Cruz,28003,Madrid,Madrid,40.4423000,-3.7046000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER MADRID ALCOBENDAS,Tesla Center Madrid Alcobendas,Tesla Center Madrid Alcobendas,TESLA CENTER MADRID ALCOBENDAS,17 Av. de la Vega,28108,Alcobendas,Madrid,40.5316000,-3.6475000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA MADRID POZUELO,Tesla Madrid-Pozuelo,Tesla Madrid-Pozuelo,TESLA MADRID POZUELO,N-VI Km. 12,28224,Pozuelo de Alarcón,Madrid,40.4329000,-3.8134000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA MADRID RIVAS VACIAMADRID,Tesla Madrid-Rivas Vaciamadrid,Tesla Madrid-Rivas Vaciamadrid,TESLA MADRID RIVAS VACIAMADRID,4 C. Marie Curie,28521,Rivas-Vaciamadrid,Madrid,40.2774000,-3.2775000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER MADRID FUENLABRADA,Tesla Center Madrid Fuenlabrada,Tesla Center Madrid Fuenlabrada,TESLA CENTER MADRID FUENLABRADA,10 C. Almendro,28942,Fuenlabrada,Madrid,40.2925000,-3.8136000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER MALAGA,Tesla Center Málaga,Tesla Center Málaga,TESLA CENTER MALAGA,21 Calle Horacio Quiroga,29004,Málaga,Málaga,36.7202000,-4.4203000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA MURCIA,Tesla Murcia,Tesla Murcia,TESLA MURCIA,Km 760 Autovía del Mediterráneo,30110,Churra,Murcia,38.0130800,-1.1196000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER VIGO,Tesla Center Vigo,Tesla Center Vigo,TESLA CENTER VIGO,138 Carretera de Camposancos,36213,Vigo,Pontevedra,42.2118000,-8.7481000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER SEVILLA,Tesla Center Sevilla,Tesla Center Sevilla,TESLA CENTER SEVILLA,3D C. del Motor,41007,Sevilla,Sevilla,37.3983000,-5.9583000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER TARRAGONA REUS,Tesla Center Tarragona - Reus,Tesla Center Tarragona - Reus,TESLA CENTER TARRAGONA REUS,113 Avinguda de Salou,43205,Reus,Tarragona,41.1440000,1.1075000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER VALENCIA,Tesla Center Valencia,Tesla Center Valencia,TESLA CENTER VALENCIA,107 Av. del Mestre Rodrigo,46015,Valencia,Valencia,39.4698000,-0.3774000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER ELIANA,Tesla Center Eliana,Tesla Center Eliana,TESLA CENTER ELIANA,14 Calle Tuejar,46183,La Eliana,Valencia,39.5667000,-0.5333000,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Tesla,TESLA CENTER VIZCAYA IURRETA,Tesla Center Vizcaya Iurreta,Tesla Center Vizcaya Iurreta,TESLA CENTER VIZCAYA IURRETA,12 Lugar Bo. Arriandi,48215,Iurreta,Vizcaya,43.1834400,-2.6498500,official_page_postcode_centroid,official,https://www.tesla.com/es_es/findus/list/stores/Spain,2026-07-21
Toyota,00CD0-E9EAD-160D4-32E00-01260-3,"AUTOCENTRO ARMENTIA, S.A.","AUTOCENTRO ARMENTIA, S.A. (Vitoria - Gasteiz) - Exposición y Taller",00CD0-E9EAD-160F4-1D600-01260-3,"Alto de Armentia, 2",01007,Vitoria,Álava,42.8375600,-2.6970900,official_page_payload,official,https://www.toyota.es/concesionarios/armentia,2026-07-21
Toyota,00CD0-E9EAD-18033-86800-01350-3,"AUTOMOVILES ALBACETE, S.L.","AUTOMÓVILES ALBACETE, S.L. (Albacete) - Exposición y Taller",00CD0-E9EAD-18050-06800-01350-3,"Parque Empresarial Campollano, 6ª Avda, Nº 3",02007,Albacete,ALBACETE,39.0280130,-1.8908120,official_page_payload,official,https://www.toyota.es/concesionarios/autoalba,2026-07-21
Toyota,00CD0-E9EAD-18033-86800-01350-3,"AUTOMOVILES ALBACETE, S.L.","AUTOMÓVILES ALBACETE, S.L. (Almansa) - Exposición y Taller",00CD0-E9EAD-1572B-6C200-01260-3,"C/ Ronda Sur, 24. Polígono Industrial El Mugrón, Tercera Fase.",02640,Almansa,ALBACETE,38.8696550,-1.1165340,official_page_payload,official,https://www.toyota.es/concesionarios/autoalba,2026-07-21
Toyota,a878988b-42d6-4ed4-944e-3eb04a3c072c,"MEDIMOTORS PREMIUM, S.L.","MEDIMOTORS PREMIUM, S.L. (Alicante) - Exposición y Taller",00CD0-E9EAD-178F0-A4E00-01350-3,"Carretera de Ocaña, 49. Edificio Toyota",03007,Alicante,ALICANTE,38.3441609,-0.5328129,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorspremium,2026-07-21
Toyota,a878988b-42d6-4ed4-944e-3eb04a3c072c,"MEDIMOTORS PREMIUM, S.L.","MEDIMOTORS PREMIUM, S.L. (Torrevieja) - Exposición y Taller",00CD0-E9EAD-158E7-3A000-01260-3,"Avenida de las Cortes Valencianas, 67",03183,Torrevieja,ALICANTE,37.9932150,-0.6746500,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorspremium,2026-07-21
Toyota,a878988b-42d6-4ed4-944e-3eb04a3c072c,"MEDIMOTORS PREMIUM, S.L.","MEDIMOTORS PREMIUM, S.L. (Elche) - Exposición y Taller",00CD0-E9EAD-16443-BCC00-01260-3,"Carretera de Crevillente, 12. Polígono L`Aljub",03205,Elche,ALICANTE,38.2601416,-0.7210048,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorspremium,2026-07-21
Toyota,a878988b-42d6-4ed4-944e-3eb04a3c072c,"MEDIMOTORS PREMIUM, S.L.","MEDIMOTORS PREMIUM,S.L. (Orihuela) - Exposición y Taller",00CD0-E9EAD-16135-C1A00-01260-3,"Carretera Nacional 340, Km 690,250",03330,Orihuela,ALICANTE,38.1219310,-0.9328430,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorspremium,2026-07-21
Toyota,a878988b-42d6-4ed4-944e-3eb04a3c072c,"MEDIMOTORS PREMIUM, S.L.","MEDIMOTORS PREMIUM, S.L. (Benidorm) - Exposición y Taller",00CD0-E9EAD-17C03-78200-01350-3,"Carretera C-3318. Partida Finca de la Silueta, S/N",03502,Benidorm,ALICANTE,38.5592537,-0.1319012,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorspremium,2026-07-21
Toyota,a878988b-42d6-4ed4-944e-3eb04a3c072c,"MEDIMOTORS PREMIUM, S.L.","MEDIMOTORS PREMIUM, S.L. (Denia) - Exposición y Taller",a505c35f-e576-479e-9009-504a04d59887,"Partida Madrigueras, 20A",03700,Dénia,ALICANTE,38.8367489,0.0856248,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorspremium,2026-07-21
Toyota,00CD0-E9EAD-17A44-88800-01350-3,"ALBORÁN MOTOR, S.L.","ALBORÁN MOTOR, S.L. (Huércal de Almería) - Exposición y Taller",00CD0-E9EAD-14ED3-6B200-01260-3,"Carretera Nacional-340. Km. 446, 59.",04230,Huercal De Almeria,ALMERIA,36.8728870,-2.4451500,official_page_payload,official,https://www.toyota.es/concesionarios/alboran,2026-07-21
Toyota,00CD0-E9EAD-17A44-88800-01350-3,"ALBORÁN MOTOR, S.L.","ALBORÁN MOTOR, S.L. (Santa María del Águila) - Exposición y Taller",00CD0-E9EAD-17C96-B1600-01350-3,"Avenida El Treinta, 124",04710,Santa María del Águila,ALMERIA,36.7772110,-2.7889850,official_page_payload,official,https://www.toyota.es/concesionarios/alboran,2026-07-21
Toyota,00CD0-E9EAD-18994-B5800-01260-3,"AUTOMOVILES KEN, S.L.","AUTOMÓVILES KEN, S.L. (Ávila) - Exposición y Taller",00CD0-E9EAD-189B6-17C00-01260-3,"Carretera de Valladolid, km 1,6",05004,Ávila,ÁVILA,40.6617630,-4.6800050,official_page_payload,official,https://www.toyota.es/concesionarios/automovilesken,2026-07-21
