anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,01,29,Málaga,RAC,ICE,6
2026,06,01,30,Murcia,Corporate,BEV,1
2026,06,01,30,Murcia,Corporate,ICE,5
2026,06,01,30,Murcia,Corporate,PHEV,2
2026,06,01,30,Murcia,Private,BEV,3
2026,06,01,30,Murcia,Private,ICE,18
2026,06,01,30,Murcia,Private,PHEV,1
2026,06,01,31,Navarra,Corporate,ICE,3
2026,06,01,31,Navarra,Private,BEV,6
2026,06,01,31,Navarra,Private,ICE,5
2026,06,01,31,Navarra,Private,PHEV,1
2026,06,01,32,Ourense,Corporate,ICE,2
2026,06,01,32,Ourense,Private,BEV,4
2026,06,01,32,Ourense,Private,ICE,2
2026,06,01,33,Asturias,Corporate,ICE,4
2026,06,01,33,Asturias,Corporate,PHEV,2
2026,06,01,33,Asturias,Private,BEV,4
2026,06,01,33,Asturias,Private,ICE,6
2026,06,01,33,Asturias,Private,PHEV,1
2026,06,01,33,Asturias,RAC,ICE,2
2026,06,01,34,Palencia,Corporate,ICE,1
2026,06,01,34,Palencia,Private,PHEV,1
2026,06,01,35,Las Palmas,Corporate,ICE,18
2026,06,01,35,Las Palmas,Corporate,PHEV,1
2026,06,01,35,Las Palmas,Private,BEV,3
2026,06,01,35,Las Palmas,Private,ICE,14
2026,06,01,35,Las Palmas,Private,PHEV,1
2026,06,01,36,Pontevedra,Corporate,BEV,3
2026,06,01,36,Pontevedra,Corporate,ICE,9
2026,06,01,36,Pontevedra,Private,BEV,1
2026,06,01,36,Pontevedra,Private,ICE,8
2026,06,01,37,Salamanca,Corporate,ICE,2
2026,06,01,37,Salamanca,Corporate,PHEV,1
2026,06,01,37,Salamanca,Private,ICE,5
2026,06,01,38,S.C. Tenerife,Corporate,BEV,3
2026,06,01,38,S.C. Tenerife,Corporate,ICE,3
2026,06,01,38,S.C. Tenerife,Corporate,PHEV,2
2026,06,01,38,S.C. Tenerife,Private,BEV,10
2026,06,01,38,S.C. Tenerife,Private,ICE,13
2026,06,01,38,S.C. Tenerife,Private,PHEV,3
2026,06,01,39,Cantabria,Private,BEV,1
2026,06,01,39,Cantabria,Private,ICE,11
2026,06,01,39,Cantabria,Private,PHEV,2
2026,06,01,40,Segovia,Private,ICE,1
2026,06,01,41,Sevilla,Corporate,BEV,1
2026,06,01,41,Sevilla,Corporate,ICE,4
2026,06,01,41,Sevilla,Private,BEV,2
2026,06,01,41,Sevilla,Private,ICE,19
2026,06,01,41,Sevilla,Private,PHEV,1
2026,06,01,42,Soria,Corporate,ICE,1
2026,06,01,42,Soria,Private,ICE,28
2026,06,01,43,Tarragona,Corporate,ICE,2
2026,06,01,43,Tarragona,Corporate,PHEV,1
2026,06,01,43,Tarragona,Private,BEV,11
2026,06,01,43,Tarragona,Private,ICE,8
2026,06,01,43,Tarragona,Private,PHEV,5
2026,06,01,44,Teruel,Corporate,BEV,1
2026,06,01,44,Teruel,Corporate,ICE,2
2026,06,01,44,Teruel,Private,ICE,4
2026,06,01,44,Teruel,RAC,ICE,3
2026,06,01,45,Toledo,Corporate,ICE,6
2026,06,01,45,Toledo,Private,BEV,3
2026,06,01,45,Toledo,Private,ICE,4
2026,06,01,45,Toledo,Private,PHEV,1
2026,06,01,46,Valencia,Corporate,BEV,3
2026,06,01,46,Valencia,Corporate,ICE,22
2026,06,01,46,Valencia,Corporate,PHEV,4
2026,06,01,46,Valencia,Private,BEV,11
2026,06,01,46,Valencia,Private,ICE,48
2026,06,01,46,Valencia,Private,PHEV,7
2026,06,01,47,Valladolid,Corporate,ICE,1
2026,06,01,47,Valladolid,Private,ICE,4
2026,06,01,47,Valladolid,Private,PHEV,1
2026,06,01,48,Bizkaia,Corporate,BEV,7
2026,06,01,48,Bizkaia,Corporate,ICE,5
2026,06,01,48,Bizkaia,Corporate,PHEV,8
2026,06,01,48,Bizkaia,Private,BEV,4
2026,06,01,48,Bizkaia,Private,ICE,9
2026,06,01,48,Bizkaia,Private,PHEV,2
2026,06,01,49,Zamora,Corporate,ICE,1
2026,06,01,49,Zamora,Private,PHEV,1
2026,06,01,50,Zaragoza,Corporate,BEV,1
2026,06,01,50,Zaragoza,Corporate,ICE,6
2026,06,01,50,Zaragoza,Private,BEV,2
2026,06,01,50,Zaragoza,Private,ICE,14
2026,06,01,50,Zaragoza,Private,PHEV,2
2026,06,01,52,Melilla,Private,ICE,1
