anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,08,11,Cádiz,Corporate,ICE,8
2026,06,08,11,Cádiz,Private,BEV,1
2026,06,08,11,Cádiz,Private,ICE,40
2026,06,08,11,Cádiz,Private,PHEV,5
2026,06,08,12,Castellón,Corporate,BEV,1
2026,06,08,12,Castellón,Corporate,ICE,2
2026,06,08,12,Castellón,Private,BEV,3
2026,06,08,12,Castellón,Private,ICE,11
2026,06,08,12,Castellón,Private,PHEV,2
2026,06,08,12,Castellón,RAC,ICE,2
2026,06,08,13,Ciudad Real,Corporate,ICE,1
2026,06,08,13,Ciudad Real,Corporate,PHEV,1
2026,06,08,13,Ciudad Real,Private,BEV,1
2026,06,08,13,Ciudad Real,Private,ICE,10
2026,06,08,13,Ciudad Real,Private,PHEV,1
2026,06,08,14,Córdoba,Corporate,ICE,2
2026,06,08,14,Córdoba,Private,BEV,1
2026,06,08,14,Córdoba,Private,ICE,8
2026,06,08,14,Córdoba,Private,PHEV,2
2026,06,08,15,A Coruña,Corporate,BEV,1
2026,06,08,15,A Coruña,Corporate,ICE,5
2026,06,08,15,A Coruña,Private,BEV,8
2026,06,08,15,A Coruña,Private,ICE,24
2026,06,08,15,A Coruña,Private,PHEV,3
2026,06,08,15,A Coruña,RAC,ICE,1
2026,06,08,16,Cuenca,Corporate,ICE,2
2026,06,08,16,Cuenca,Private,BEV,1
2026,06,08,16,Cuenca,Private,ICE,1
2026,06,08,16,Cuenca,Private,PHEV,1
2026,06,08,17,Girona,Corporate,BEV,1
2026,06,08,17,Girona,Corporate,ICE,12
2026,06,08,17,Girona,Corporate,PHEV,2
2026,06,08,17,Girona,Private,BEV,6
2026,06,08,17,Girona,Private,ICE,22
2026,06,08,17,Girona,Private,PHEV,2
2026,06,08,18,Granada,Corporate,BEV,1
2026,06,08,18,Granada,Corporate,ICE,3
2026,06,08,18,Granada,Private,BEV,3
2026,06,08,18,Granada,Private,ICE,20
2026,06,08,18,Granada,Private,PHEV,3
2026,06,08,18,Granada,RAC,ICE,1
2026,06,08,19,Guadalajara,Corporate,BEV,1
2026,06,08,19,Guadalajara,Private,BEV,7
2026,06,08,19,Guadalajara,Private,ICE,11
2026,06,08,19,Guadalajara,Private,PHEV,3
2026,06,08,20,Gipuzkoa,Corporate,BEV,2
2026,06,08,20,Gipuzkoa,Corporate,ICE,5
2026,06,08,20,Gipuzkoa,Corporate,PHEV,1
2026,06,08,20,Gipuzkoa,Private,BEV,5
2026,06,08,20,Gipuzkoa,Private,ICE,18
2026,06,08,21,Huelva,Corporate,ICE,2
2026,06,08,21,Huelva,Private,ICE,9
2026,06,08,21,Huelva,Private,PHEV,1
2026,06,08,22,Huesca,Corporate,ICE,2
2026,06,08,22,Huesca,Private,BEV,3
2026,06,08,22,Huesca,Private,ICE,7
2026,06,08,22,Huesca,RAC,ICE,2
2026,06,08,23,Jaén,Corporate,ICE,3
2026,06,08,23,Jaén,Corporate,PHEV,1
2026,06,08,23,Jaén,Private,BEV,2
2026,06,08,23,Jaén,Private,ICE,14
2026,06,08,23,Jaén,Private,PHEV,1
2026,06,08,24,León,Corporate,ICE,3
2026,06,08,24,León,Private,BEV,4
2026,06,08,24,León,Private,ICE,11
2026,06,08,25,Lleida,Corporate,BEV,2
2026,06,08,25,Lleida,Corporate,ICE,2
2026,06,08,25,Lleida,Corporate,PHEV,2
2026,06,08,25,Lleida,Private,BEV,2
2026,06,08,25,Lleida,Private,ICE,11
2026,06,08,26,La Rioja,Corporate,PHEV,1
2026,06,08,26,La Rioja,Private,BEV,3
2026,06,08,26,La Rioja,Private,ICE,2
2026,06,08,27,Lugo,Corporate,ICE,32
2026,06,08,27,Lugo,Private,BEV,2
2026,06,08,27,Lugo,Private,ICE,4
2026,06,08,28,Madrid,Corporate,BEV,61
2026,06,08,28,Madrid,Corporate,ICE,1077
2026,06,08,28,Madrid,Corporate,PHEV,146
2026,06,08,28,Madrid,Private,BEV,68
2026,06,08,28,Madrid,Private,ICE,238
2026,06,08,28,Madrid,Private,PHEV,52
2026,06,08,28,Madrid,RAC,BEV,24
2026,06,08,28,Madrid,RAC,ICE,608
2026,06,08,28,Madrid,RAC,PHEV,86
2026,06,08,29,Málaga,Corporate,BEV,3
2026,06,08,29,Málaga,Corporate,ICE,15
2026,06,08,29,Málaga,Corporate,PHEV,2
2026,06,08,29,Málaga,Private,BEV,11
2026,06,08,29,Málaga,Private,ICE,46
2026,06,08,29,Málaga,Private,PHEV,3
2026,06,08,29,Málaga,RAC,ICE,14
2026,06,08,30,Murcia,Corporate,BEV,2
2026,06,08,30,Murcia,Corporate,ICE,6
2026,06,08,30,Murcia,Corporate,PHEV,4
2026,06,08,30,Murcia,Private,BEV,7
2026,06,08,30,Murcia,Private,ICE,23
2026,06,08,30,Murcia,Private,PHEV,3
2026,06,08,31,Navarra,Corporate,ICE,5
2026,06,08,31,Navarra,Private,BEV,9
2026,06,08,31,Navarra,Private,ICE,13
2026,06,08,31,Navarra,Private,PHEV,2
2026,06,08,32,Ourense,Corporate,ICE,4
2026,06,08,32,Ourense,Private,BEV,2
2026,06,08,32,Ourense,Private,ICE,1
2026,06,08,33,Asturias,Corporate,BEV,1
2026,06,08,33,Asturias,Corporate,ICE,11
2026,06,08,33,Asturias,Private,BEV,6
2026,06,08,33,Asturias,Private,ICE,21
2026,06,08,33,Asturias,Private,PHEV,1
2026,06,08,34,Palencia,Corporate,ICE,1
2026,06,08,34,Palencia,Private,BEV,1
2026,06,08,34,Palencia,Private,ICE,3
2026,06,08,34,Palencia,RAC,ICE,1
2026,06,08,35,Las Palmas,Corporate,BEV,1
2026,06,08,35,Las Palmas,Corporate,ICE,13
2026,06,08,35,Las Palmas,Corporate,PHEV,3
2026,06,08,35,Las Palmas,Private,BEV,3
2026,06,08,35,Las Palmas,Private,ICE,22
2026,06,08,35,Las Palmas,Private,PHEV,4
2026,06,08,36,Pontevedra,Corporate,ICE,8
2026,06,08,36,Pontevedra,Private,BEV,9
2026,06,08,36,Pontevedra,Private,ICE,15
2026,06,08,36,Pontevedra,Private,PHEV,1
2026,06,08,37,Salamanca,Private,BEV,2
2026,06,08,37,Salamanca,Private,ICE,4
2026,06,08,37,Salamanca,Private,PHEV,2
2026,06,08,38,S.C. Tenerife,Corporate,ICE,4
2026,06,08,38,S.C. Tenerife,Private,BEV,5
2026,06,08,38,S.C. Tenerife,Private,ICE,22
2026,06,08,38,S.C. Tenerife,Private,PHEV,7
2026,06,08,39,Cantabria,Corporate,BEV,1
2026,06,08,39,Cantabria,Corporate,ICE,3
2026,06,08,39,Cantabria,Private,BEV,4
2026,06,08,39,Cantabria,Private,ICE,19
2026,06,08,39,Cantabria,Private,PHEV,1
2026,06,08,40,Segovia,Private,BEV,2
2026,06,08,40,Segovia,Private,ICE,2
2026,06,08,41,Sevilla,Corporate,ICE,8
2026,06,08,41,Sevilla,Corporate,PHEV,3
2026,06,08,41,Sevilla,Private,BEV,10
2026,06,08,41,Sevilla,Private,ICE,25
2026,06,08,41,Sevilla,Private,PHEV,3
2026,06,08,42,Soria,Corporate,PHEV,1
2026,06,08,42,Soria,Private,ICE,29
2026,06,08,42,Soria,Private,PHEV,1
2026,06,08,43,Tarragona,Corporate,ICE,4
2026,06,08,43,Tarragona,Private,BEV,11
2026,06,08,43,Tarragona,Private,ICE,19
2026,06,08,43,Tarragona,Private,PHEV,2
2026,06,08,43,Tarragona,RAC,ICE,2
2026,06,08,44,Teruel,Corporate,ICE,2
2026,06,08,44,Teruel,Corporate,PHEV,1
2026,06,08,44,Teruel,Private,ICE,2
2026,06,08,45,Toledo,Corporate,BEV,1
2026,06,08,45,Toledo,Corporate,ICE,1
2026,06,08,45,Toledo,Private,BEV,4
2026,06,08,45,Toledo,Private,ICE,14
2026,06,08,45,Toledo,Private,PHEV,3
2026,06,08,46,Valencia,Corporate,ICE,12
2026,06,08,46,Valencia,Corporate,PHEV,2
2026,06,08,46,Valencia,Private,BEV,33
2026,06,08,46,Valencia,Private,ICE,69
2026,06,08,46,Valencia,Private,PHEV,6
2026,06,08,46,Valencia,RAC,ICE,2
2026,06,08,47,Valladolid,Corporate,BEV,1
2026,06,08,47,Valladolid,Corporate,ICE,10
2026,06,08,47,Valladolid,Corporate,PHEV,1
2026,06,08,47,Valladolid,Private,BEV,4
2026,06,08,47,Valladolid,Private,ICE,10
2026,06,08,47,Valladolid,Private,PHEV,3
2026,06,08,48,Bizkaia,Corporate,ICE,8
2026,06,08,48,Bizkaia,Corporate,PHEV,3
2026,06,08,48,Bizkaia,Private,BEV,8
2026,06,08,48,Bizkaia,Private,ICE,20
2026,06,08,48,Bizkaia,Private,PHEV,2
2026,06,08,49,Zamora,Corporate,ICE,1
2026,06,08,49,Zamora,Corporate,PHEV,1
2026,06,08,49,Zamora,Private,ICE,1
2026,06,08,50,Zaragoza,Corporate,ICE,14
2026,06,08,50,Zaragoza,Corporate,PHEV,2
2026,06,08,50,Zaragoza,Private,BEV,9
2026,06,08,50,Zaragoza,Private,ICE,22
2026,06,08,50,Zaragoza,Private,PHEV,2
2026,06,08,50,Zaragoza,RAC,ICE,4
2026,06,08,51,Ceuta,Corporate,ICE,1
2026,06,08,51,Ceuta,Private,BEV,1
2026,06,08,51,Ceuta,Private,ICE,1
2026,06,08,52,Melilla,Corporate,ICE,1
2026,06,08,52,Melilla,Private,ICE,5
