anyo,mes,marca,canal,fuel_type,count
2026,06,OMODA,Corporate,ICE,103
2026,06,OMODA,Corporate,PHEV,115
2026,06,OMODA,Private,BEV,49
2026,06,OMODA,Private,ICE,572
2026,06,OMODA,Private,PHEV,315
2026,06,OMODA,RAC,ICE,706
2026,06,OMODA,RAC,PHEV,232
2026,06,ONTIYENT,Corporate,ICE,1
2026,06,OPEL,Corporate,BEV,34
2026,06,OPEL,Corporate,ICE,1539
2026,06,OPEL,Corporate,PHEV,17
2026,06,OPEL,Private,BEV,82
2026,06,OPEL,Private,ICE,391
2026,06,OPEL,Private,PHEV,1
2026,06,OPEL,RAC,BEV,13
2026,06,OPEL,RAC,ICE,1941
2026,06,PALFINGER,Corporate,ICE,1
2026,06,PALFINGER,RAC,ICE,5
2026,06,PANAMA,Private,ICE,10
2026,06,PANAMA,Private,PHEV,2
2026,06,PERIANES,Corporate,ICE,2
2026,06,PERIANES,Private,ICE,1
2026,06,PERTASA,Corporate,ICE,3
2026,06,PEUGEOT,Corporate,BEV,68
2026,06,PEUGEOT,Corporate,ICE,3114
2026,06,PEUGEOT,Corporate,PHEV,40
2026,06,PEUGEOT,Private,BEV,93
2026,06,PEUGEOT,Private,ICE,1298
2026,06,PEUGEOT,Private,PHEV,37
2026,06,PEUGEOT,RAC,BEV,97
2026,06,PEUGEOT,RAC,ICE,2072
2026,06,PIAGGIO,Corporate,BEV,2
2026,06,PIAGGIO,Corporate,ICE,1
2026,06,PILOTE,Private,ICE,14
2026,06,PILOTE,RAC,ICE,2
2026,06,PIQUERSA,Corporate,ICE,1
2026,06,POLARIS,Corporate,ICE,13
2026,06,POLARIS,Private,BEV,2
2026,06,POLARIS,Private,ICE,12
2026,06,POLESTAR,Corporate,BEV,68
2026,06,POLESTAR,Private,BEV,50
2026,06,POLIGRUA,Corporate,ICE,1
2026,06,POLYCAR,Private,ICE,1
2026,06,PORSCHE,Corporate,BEV,32
2026,06,PORSCHE,Corporate,ICE,23
2026,06,PORSCHE,Corporate,PHEV,76
2026,06,PORSCHE,Private,BEV,31
2026,06,PORSCHE,Private,ICE,29
2026,06,PORSCHE,Private,PHEV,37
2026,06,PORSCHE,RAC,BEV,1
2026,06,PORSCHE,RAC,ICE,2
2026,06,PORSCHE,RAC,PHEV,5
2026,06,POSSL,Private,ICE,4
2026,06,POSSL,RAC,ICE,1
2026,06,PROCHASIS,Corporate,ICE,1
2026,06,PUJOL,Corporate,ICE,18
2026,06,PUJOL,Private,ICE,2
2026,06,QJMOTOR,Private,ICE,2
2026,06,QUADDY,Corporate,ICE,3
2026,06,QUADDY,Private,ICE,1
2026,06,RANDGER,Private,ICE,12
2026,06,RANDGER,RAC,ICE,1
2026,06,RAPID,Private,ICE,1
2026,06,RAPIDO,Private,ICE,3
2026,06,RECAPOL,Corporate,ICE,34
2026,06,RECAPOL,Private,ICE,3
2026,06,REHATRANS,Corporate,ICE,13
2026,06,REHATRANS,RAC,ICE,1
2026,06,RENAULT,Corporate,BEV,277
2026,06,RENAULT,Corporate,ICE,3788
2026,06,RENAULT,Corporate,PHEV,97
2026,06,RENAULT,Private,BEV,355
2026,06,RENAULT,Private,ICE,2377
2026,06,RENAULT,Private,PHEV,122
2026,06,RENAULT,RAC,BEV,29
2026,06,RENAULT,RAC,ICE,233
2026,06,RENAULT TRUCKS,Corporate,ICE,1
2026,06,RIMOR,Private,ICE,1
2026,06,RIMOR,RAC,ICE,5
2026,06,RODRIGUEZ LOPEZ AUTO,Private,BEV,1
2026,06,RODRIGUEZ LOPEZ AUTO,Private,ICE,98
2026,06,ROLLER TEAM,Private,ICE,19
2026,06,ROLLER TEAM,RAC,ICE,13
2026,06,ROLLER-TEAM,Private,ICE,1
2026,06,ROLLER-TEAM,RAC,ICE,5
2026,06,ROMERO,Corporate,ICE,3
2026,06,ROMU,Corporate,ICE,16
2026,06,ROMU,Private,ICE,3
2026,06,ROMU,RAC,ICE,8
2026,06,ROSENBAUER,Corporate,ICE,1
2026,06,ROTOMAR,Corporate,ICE,3
2026,06,RUNHORSE,Corporate,BEV,3
2026,06,SALEO-KRANE,Corporate,ICE,1
2026,06,SANTANA,Corporate,ICE,10
2026,06,SANTANA,Corporate,PHEV,2
2026,06,SANTANA,Private,ICE,9
2026,06,SANTANA,Private,PHEV,4
2026,06,SARTRUCK,Corporate,ICE,6
2026,06,SARTRUCK,Private,ICE,2
2026,06,SARTRUCK,RAC,ICE,1
2026,06,SCANIA,Corporate,ICE,1
2026,06,SCORA,Corporate,ICE,5
2026,06,SCORA,Private,ICE,3
2026,06,SEAT,Corporate,ICE,2702
2026,06,SEAT,Corporate,PHEV,30
2026,06,SEAT,Private,ICE,1782
2026,06,SEAT,Private,PHEV,8
2026,06,SEAT,RAC,ICE,2047
2026,06,SEGWAY,Corporate,ICE,4
2026,06,SEGWAY,Private,ICE,11
2026,06,"SEMICARFRAN,S.L",Corporate,ICE,16
2026,06,"SEMICARFRAN,S.L",Private,ICE,1
2026,06,"SEMICARFRAN,S.L",RAC,ICE,9
2026,06,SERVI CAR,Corporate,ICE,3
2026,06,SERVICAR,Corporate,ICE,1
2026,06,SETRA,Corporate,ICE,1
2026,06,SETRA,RAC,ICE,2
2026,06,SIGLER,RAC,ICE,3
2026,06,SILA,Corporate,ICE,4
2026,06,SILENCE,Corporate,BEV,12
2026,06,SILENCE,Private,BEV,53
2026,06,SIN MARCA,Corporate,ICE,36
2026,06,SIN MARCA,Private,BEV,4
2026,06,SIN MARCA,Private,ICE,23
2026,06,SIN MARCA,RAC,BEV,1
2026,06,SIN MARCA,RAC,ICE,48
2026,06,SIRUS AUTOMOTIVE LTD,Corporate,ICE,1
2026,06,SIRUS AUTOMOTIVE LTD,Private,ICE,1
2026,06,SKODA,Corporate,BEV,70
2026,06,SKODA,Corporate,ICE,1060
2026,06,SKODA,Corporate,PHEV,61
2026,06,SKODA,Private,BEV,157
2026,06,SKODA,Private,ICE,954
2026,06,SKODA,Private,PHEV,85
2026,06,SKODA,RAC,ICE,1644
2026,06,SMART,Corporate,BEV,58
2026,06,SMART,Private,BEV,51
2026,06,SOCAGE,Corporate,ICE,6
2026,06,SOCAGE,RAC,ICE,13
2026,06,SORIBERICA,Corporate,ICE,25
2026,06,SORTIMO,Corporate,ICE,159
2026,06,SORTIMO,Corporate,PHEV,2
2026,06,SPORTEQUIPE,Corporate,ICE,2
2026,06,SPORTEQUIPE,Private,ICE,5
2026,06,SPORTEQUIPE,RAC,ICE,6
2026,06,STELLANTIS EUROPE S.P.A.,Private,ICE,1
2026,06,STIL CONVERSION,Private,BEV,46
2026,06,STIL CONVERSION,Private,ICE,70
2026,06,STX,Corporate,ICE,3
2026,06,SUBARU,Corporate,ICE,19
2026,06,SUBARU,Private,ICE,51
2026,06,SUBARU,RAC,ICE,2
2026,06,SUBIELA,Corporate,ICE,39
2026,06,SUBIELA,Corporate,PHEV,1
2026,06,SUBIELA,RAC,ICE,1
2026,06,SUCARRATS,Corporate,ICE,6
2026,06,SUN LIVING,Private,ICE,4
2026,06,SURTRUCK,Corporate,ICE,1
2026,06,SUZUKI,Corporate,BEV,5
2026,06,SUZUKI,Corporate,ICE,80
2026,06,SUZUKI,Corporate,PHEV,3
2026,06,SUZUKI,Private,BEV,1
2026,06,SUZUKI,Private,ICE,312
2026,06,SUZUKI,RAC,ICE,68
2026,06,SWM,Corporate,ICE,3
2026,06,SWM,Private,ICE,29
2026,06,SWM,Private,PHEV,8
2026,06,TALLERES AGUILAR,Private,ICE,1
2026,06,TALLERES PRAT RUSIÑOL,Corporate,ICE,3
2026,06,TALLERES PRAT-RUSIÑOL,Corporate,ICE,3
2026,06,TECNO TRAILER MURCIA,Corporate,ICE,1
2026,06,TECNOCARROCERA,Corporate,ICE,7
2026,06,TECNOCARSA,Corporate,ICE,14
2026,06,TECNOCARSA,Private,ICE,1
2026,06,TECNOCARSA,RAC,ICE,7
2026,06,TECNOVE,Corporate,ICE,42
2026,06,TECNOVE FIBERGLASS,Corporate,ICE,21
2026,06,TECNOVE FIBERGLASS,Private,ICE,3
2026,06,TECNOVE FIBERGLASS,RAC,ICE,20
2026,06,TERRADAS,Corporate,ICE,4
2026,06,TERRADAS,RAC,ICE,1
2026,06,TESLA,Corporate,BEV,357
2026,06,TESLA,Private,BEV,2439
2026,06,THERMOEUROP,Corporate,ICE,5
2026,06,THV,Corporate,ICE,1
2026,06,TIGER,Private,ICE,1
2026,06,TOQUERO,Corporate,ICE,2
2026,06,TORO,Corporate,BEV,1
2026,06,TORO,Corporate,ICE,1
2026,06,TOTH ES FIAI,Private,ICE,1
2026,06,TOYOTA,Corporate,BEV,293
2026,06,TOYOTA,Corporate,ICE,2609
2026,06,TOYOTA,Corporate,PHEV,377
2026,06,TOYOTA,Private,BEV,423
2026,06,TOYOTA,Private,ICE,4808
2026,06,TOYOTA,Private,PHEV,608
2026,06,TOYOTA,RAC,BEV,63
2026,06,TOYOTA,RAC,ICE,1328
2026,06,TOYOTA,RAC,PHEV,75
2026,06,TRANSPOL,Corporate,ICE,2
2026,06,TRANSPOL,Private,ICE,3
2026,06,TRANSPOL,RAC,ICE,1
2026,06,TRIGANO,Private,ICE,2
2026,06,TRIPOD,Private,ICE,1
2026,06,TRUCK DEAL,Corporate,ICE,1
2026,06,TVI,Corporate,ICE,1
2026,06,TYN.E,Corporate,BEV,1
2026,06,ULTRAND,Corporate,BEV,22
2026,06,ULTRAND,Corporate,ICE,9
2026,06,UNVI,Corporate,BEV,2
2026,06,UPMOTO,Corporate,ICE,2
2026,06,UPMOTO,Private,ICE,1
2026,06,URBAN TRUCKS,Corporate,ICE,2
2026,06,VALLOR,Corporate,ICE,1
2026,06,VALLOR,Private,ICE,1
2026,06,VALLOR,RAC,ICE,26
2026,06,VALSAT,Corporate,ICE,1
2026,06,VEBLINTER,Corporate,ICE,8
2026,06,VEBLINTER,Private,ICE,1
2026,06,VEMASUR,Corporate,ICE,2
2026,06,VITALE,Corporate,BEV,1
2026,06,VITALE,Private,BEV,1
2026,06,VLOCON,Corporate,ICE,1
2026,06,VLOCON,Private,ICE,1
2026,06,VOLKSWAGEN,Corporate,BEV,154
2026,06,VOLKSWAGEN,Corporate,ICE,2963
2026,06,VOLKSWAGEN,Corporate,PHEV,267
2026,06,VOLKSWAGEN,Private,BEV,224
2026,06,VOLKSWAGEN,Private,ICE,2619
2026,06,VOLKSWAGEN,Private,PHEV,360
2026,06,VOLKSWAGEN,RAC,BEV,1
2026,06,VOLKSWAGEN,RAC,ICE,2523
2026,06,VOLKSWAGEN,RAC,PHEV,320
2026,06,VOLKSWAGEN VW,Private,ICE,1
2026,06,"VOLKSWAGEN, VW",Private,ICE,1
2026,06,VOLQUETES DEL SUR,Corporate,ICE,1
2026,06,VOLQUETES GONZALVEZ,Corporate,ICE,6
2026,06,VOLTEGO,Corporate,ICE,4
2026,06,VOLVO,Corporate,BEV,43
2026,06,VOLVO,Corporate,ICE,345
2026,06,VOLVO,Corporate,PHEV,162
2026,06,VOLVO,Private,BEV,132
2026,06,VOLVO,Private,ICE,315
2026,06,VOLVO,Private,PHEV,41
2026,06,VOLVO,RAC,ICE,100
2026,06,VOYAH,Corporate,BEV,1
2026,06,VPS,Corporate,ICE,3
2026,06,VSVE,Corporate,ICE,8
2026,06,VSVE,RAC,ICE,5
2026,06,WEINSBERG,Private,ICE,9
2026,06,WEINSBERG,RAC,ICE,4
2026,06,WESTFALEN MOBIL GMBH,Private,ICE,1
2026,06,WESTFALIA,Private,ICE,2
2026,06,WESTFALIA MOBIL GMBH,Corporate,ICE,2
2026,06,WXEVERBRIGHT,Corporate,BEV,4
2026,06,WXEVERBRIGHT,Private,BEV,1
2026,06,XPENG,Corporate,BEV,48
2026,06,XPENG,Private,BEV,164
2026,06,XTREMOBILITY,Corporate,ICE,1
2026,06,YAGUE,Corporate,ICE,2
2026,06,YAGUE,RAC,BEV,3
2026,06,YAGUE,RAC,ICE,1
2026,06,YOLDI,Corporate,ICE,4
2026,06,YOLDI,Private,ICE,2
2026,06,YOOUDOOO,Corporate,ICE,1
2026,06,YUTONG,Corporate,BEV,5
2026,06,ZAGO AUTOMOTIVE,Corporate,BEV,3
2026,06,ZAGO AUTOMOTIVE,Corporate,ICE,50
2026,06,ZAGO AUTOMOTIVE,Private,ICE,3
2026,06,ZEEKR,Corporate,BEV,8
2026,06,ZEEKR,Private,BEV,4
