anyo,mes,marca,canal,dgt,simmix,delta,delta_pct
2024,12,Mitsubishi,Corporate,104,122,-18,-14.75
2024,12,Mitsubishi,Private,188,171,17,9.94
2024,12,Mitsubishi,RAC,4,3,1,33.33
2025,01,Mitsubishi,Corporate,85,98,-13,-13.27
2025,01,Mitsubishi,Private,166,152,14,9.21
2025,01,Mitsubishi,RAC,0,0,0,
2025,02,Mitsubishi,Corporate,47,66,-19,-28.79
2025,02,Mitsubishi,Private,127,106,21,19.81
2025,02,Mitsubishi,RAC,100,100,0,0.0
2025,03,Mitsubishi,Corporate,671,685,-14,-2.04
2025,03,Mitsubishi,Private,171,157,14,8.92
2025,03,Mitsubishi,RAC,838,838,0,0.0
2025,04,Mitsubishi,Corporate,193,83,110,132.53
2025,04,Mitsubishi,Private,142,133,9,6.77
2025,04,Mitsubishi,RAC,802,922,-120,-13.02
2025,05,Mitsubishi,Corporate,82,98,-16,-16.33
2025,05,Mitsubishi,Private,216,200,16,8.0
2025,05,Mitsubishi,RAC,208,208,0,0.0
2025,06,Mitsubishi,Corporate,193,207,-14,-6.76
2025,06,Mitsubishi,Private,259,245,14,5.71
2025,06,Mitsubishi,RAC,0,0,0,
2025,07,Mitsubishi,Corporate,239,285,-46,-16.14
2025,07,Mitsubishi,Private,216,170,46,27.06
2025,07,Mitsubishi,RAC,0,0,0,
2025,08,Mitsubishi,Corporate,74,83,-9,-10.84
2025,08,Mitsubishi,Private,116,104,12,11.54
2025,08,Mitsubishi,RAC,0,0,0,
2025,09,Mitsubishi,Corporate,50,61,-11,-18.03
2025,09,Mitsubishi,Private,127,117,10,8.55
2025,09,Mitsubishi,RAC,0,0,0,
2025,10,Mitsubishi,Corporate,79,94,-15,-15.96
2025,10,Mitsubishi,Private,174,159,15,9.43
2025,10,Mitsubishi,RAC,29,29,0,0.0
2025,11,Mitsubishi,Corporate,57,74,-17,-22.97
2025,11,Mitsubishi,Private,133,120,13,10.83
2025,11,Mitsubishi,RAC,4,0,4,
2025,12,Mitsubishi,Corporate,99,111,-12,-10.81
2025,12,Mitsubishi,Private,224,211,13,6.16
2025,12,Mitsubishi,RAC,202,202,0,0.0
2023,01,Mitsubishi-Fuso,Corporate,0,41,-41,-100.0
2023,01,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2023,01,Mitsubishi-Fuso,RAC,0,8,-8,-100.0
2023,02,Mitsubishi-Fuso,Corporate,0,25,-25,-100.0
2023,02,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2023,02,Mitsubishi-Fuso,RAC,0,24,-24,-100.0
2023,03,Mitsubishi-Fuso,Corporate,0,39,-39,-100.0
2023,03,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2023,03,Mitsubishi-Fuso,RAC,0,20,-20,-100.0
2023,04,Mitsubishi-Fuso,Corporate,0,37,-37,-100.0
2023,04,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2023,04,Mitsubishi-Fuso,RAC,0,11,-11,-100.0
2023,05,Mitsubishi-Fuso,Corporate,0,52,-52,-100.0
2023,05,Mitsubishi-Fuso,Private,0,1,-1,-100.0
2023,05,Mitsubishi-Fuso,RAC,0,6,-6,-100.0
2023,06,Mitsubishi-Fuso,Corporate,0,81,-81,-100.0
2023,06,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2023,06,Mitsubishi-Fuso,RAC,0,9,-9,-100.0
2023,07,Mitsubishi-Fuso,Corporate,0,76,-76,-100.0
2023,07,Mitsubishi-Fuso,Private,0,4,-4,-100.0
2023,07,Mitsubishi-Fuso,RAC,0,8,-8,-100.0
2023,08,Mitsubishi-Fuso,Corporate,0,46,-46,-100.0
2023,08,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2023,08,Mitsubishi-Fuso,RAC,0,6,-6,-100.0
2023,09,Mitsubishi-Fuso,Corporate,0,34,-34,-100.0
2023,09,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2023,09,Mitsubishi-Fuso,RAC,0,6,-6,-100.0
2023,10,Mitsubishi-Fuso,Corporate,0,63,-63,-100.0
2023,10,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2023,10,Mitsubishi-Fuso,RAC,0,5,-5,-100.0
2023,11,Mitsubishi-Fuso,Corporate,0,37,-37,-100.0
2023,11,Mitsubishi-Fuso,Private,0,1,-1,-100.0
2023,11,Mitsubishi-Fuso,RAC,0,3,-3,-100.0
2023,12,Mitsubishi-Fuso,Corporate,0,34,-34,-100.0
2023,12,Mitsubishi-Fuso,Private,0,1,-1,-100.0
2023,12,Mitsubishi-Fuso,RAC,0,1,-1,-100.0
2024,01,Mitsubishi-Fuso,Corporate,0,47,-47,-100.0
2024,01,Mitsubishi-Fuso,Private,0,5,-5,-100.0
2024,01,Mitsubishi-Fuso,RAC,0,3,-3,-100.0
2024,02,Mitsubishi-Fuso,Corporate,0,51,-51,-100.0
2024,02,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2024,02,Mitsubishi-Fuso,RAC,0,6,-6,-100.0
2024,03,Mitsubishi-Fuso,Corporate,0,25,-25,-100.0
2024,03,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2024,03,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2024,04,Mitsubishi-Fuso,Corporate,0,70,-70,-100.0
2024,04,Mitsubishi-Fuso,Private,0,1,-1,-100.0
2024,04,Mitsubishi-Fuso,RAC,0,5,-5,-100.0
2024,05,Mitsubishi-Fuso,Corporate,0,72,-72,-100.0
2024,05,Mitsubishi-Fuso,Private,0,5,-5,-100.0
2024,05,Mitsubishi-Fuso,RAC,0,12,-12,-100.0
2024,06,Mitsubishi-Fuso,Corporate,0,72,-72,-100.0
2024,06,Mitsubishi-Fuso,Private,0,6,-6,-100.0
2024,06,Mitsubishi-Fuso,RAC,0,9,-9,-100.0
2024,07,Mitsubishi-Fuso,Corporate,0,93,-93,-100.0
2024,07,Mitsubishi-Fuso,Private,0,6,-6,-100.0
2024,07,Mitsubishi-Fuso,RAC,0,7,-7,-100.0
2024,08,Mitsubishi-Fuso,Corporate,0,27,-27,-100.0
2024,08,Mitsubishi-Fuso,Private,0,5,-5,-100.0
2024,08,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2024,09,Mitsubishi-Fuso,Corporate,0,36,-36,-100.0
2024,09,Mitsubishi-Fuso,Private,0,0,0,
2024,09,Mitsubishi-Fuso,RAC,0,0,0,
2024,10,Mitsubishi-Fuso,Corporate,0,44,-44,-100.0
2024,10,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2024,10,Mitsubishi-Fuso,RAC,0,5,-5,-100.0
2024,11,Mitsubishi-Fuso,Corporate,0,30,-30,-100.0
2024,11,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2024,11,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2024,12,Mitsubishi-Fuso,Corporate,0,51,-51,-100.0
2024,12,Mitsubishi-Fuso,Private,0,4,-4,-100.0
2024,12,Mitsubishi-Fuso,RAC,0,0,0,
2025,01,Mitsubishi-Fuso,Corporate,0,81,-81,-100.0
2025,01,Mitsubishi-Fuso,Private,0,6,-6,-100.0
2025,01,Mitsubishi-Fuso,RAC,0,3,-3,-100.0
2025,02,Mitsubishi-Fuso,Corporate,0,77,-77,-100.0
2025,02,Mitsubishi-Fuso,Private,0,5,-5,-100.0
2025,02,Mitsubishi-Fuso,RAC,0,9,-9,-100.0
2025,03,Mitsubishi-Fuso,Corporate,0,62,-62,-100.0
2025,03,Mitsubishi-Fuso,Private,0,5,-5,-100.0
2025,03,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2025,04,Mitsubishi-Fuso,Corporate,0,78,-78,-100.0
2025,04,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2025,04,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2025,05,Mitsubishi-Fuso,Corporate,0,29,-29,-100.0
2025,05,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2025,05,Mitsubishi-Fuso,RAC,0,2,-2,-100.0
2025,06,Mitsubishi-Fuso,Corporate,0,64,-64,-100.0
2025,06,Mitsubishi-Fuso,Private,0,6,-6,-100.0
2025,06,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2025,07,Mitsubishi-Fuso,Corporate,0,92,-92,-100.0
2025,07,Mitsubishi-Fuso,Private,0,10,-10,-100.0
2025,07,Mitsubishi-Fuso,RAC,0,9,-9,-100.0
2025,08,Mitsubishi-Fuso,Corporate,0,52,-52,-100.0
2025,08,Mitsubishi-Fuso,Private,0,4,-4,-100.0
2025,08,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2025,09,Mitsubishi-Fuso,Corporate,0,38,-38,-100.0
2025,09,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2025,09,Mitsubishi-Fuso,RAC,0,3,-3,-100.0
2025,10,Mitsubishi-Fuso,Corporate,0,52,-52,-100.0
2025,10,Mitsubishi-Fuso,Private,0,3,-3,-100.0
2025,10,Mitsubishi-Fuso,RAC,0,8,-8,-100.0
2025,11,Mitsubishi-Fuso,Corporate,0,45,-45,-100.0
2025,11,Mitsubishi-Fuso,Private,0,2,-2,-100.0
2025,11,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2025,12,Mitsubishi-Fuso,Corporate,0,69,-69,-100.0
2025,12,Mitsubishi-Fuso,Private,0,4,-4,-100.0
2025,12,Mitsubishi-Fuso,RAC,0,4,-4,-100.0
2024,06,Moke,Corporate,0,1,-1,-100.0
2024,06,Moke,Private,0,2,-2,-100.0
2024,06,Moke,RAC,0,3,-3,-100.0
2024,07,Moke,Corporate,0,0,0,
2024,07,Moke,Private,0,1,-1,-100.0
2024,07,Moke,RAC,0,0,0,
2024,08,Moke,Corporate,0,0,0,
2024,08,Moke,Private,0,1,-1,-100.0
2024,08,Moke,RAC,0,0,0,
2024,10,Moke,Corporate,0,1,-1,-100.0
2024,10,Moke,Private,0,0,0,
2024,10,Moke,RAC,0,0,0,
2024,11,Moke,Corporate,0,0,0,
2024,11,Moke,Private,0,1,-1,-100.0
2024,11,Moke,RAC,0,0,0,
2025,03,Moke,Corporate,0,0,0,
2025,03,Moke,Private,0,0,0,
2025,03,Moke,RAC,0,2,-2,-100.0
2025,05,Moke,Corporate,0,2,-2,-100.0
2025,05,Moke,Private,0,0,0,
2025,05,Moke,RAC,0,0,0,
2025,06,Moke,Corporate,0,0,0,
2025,06,Moke,Private,0,0,0,
2025,06,Moke,RAC,0,1,-1,-100.0
2025,07,Moke,Corporate,0,1,-1,-100.0
2025,07,Moke,Private,0,1,-1,-100.0
2025,07,Moke,RAC,0,0,0,
2025,12,Moke,Corporate,0,0,0,
2025,12,Moke,Private,0,1,-1,-100.0
2025,12,Moke,RAC,0,1,-1,-100.0
2023,01,Morgan,Corporate,0,0,0,
2023,01,Morgan,Private,0,1,-1,-100.0
2023,01,Morgan,RAC,0,0,0,
2023,02,Morgan,Corporate,0,0,0,
2023,02,Morgan,Private,0,1,-1,-100.0
2023,02,Morgan,RAC,0,0,0,
2024,07,Morgan,Corporate,0,0,0,
2024,07,Morgan,Private,0,1,-1,-100.0
2024,07,Morgan,RAC,0,0,0,
2024,09,Morgan,Corporate,0,0,0,
2024,09,Morgan,Private,0,1,-1,-100.0
2024,09,Morgan,RAC,0,0,0,
2025,03,Morgan,Corporate,0,0,0,
2025,03,Morgan,Private,0,1,-1,-100.0
2025,03,Morgan,RAC,0,0,0,
2025,05,Morgan,Corporate,0,0,0,
2025,05,Morgan,Private,0,1,-1,-100.0
2025,05,Morgan,RAC,0,0,0,
2025,09,Morgan,Corporate,0,0,0,
2025,09,Morgan,Private,0,2,-2,-100.0
2025,09,Morgan,RAC,0,0,0,
2025,12,Morgan,Corporate,0,0,0,
2025,12,Morgan,Private,0,1,-1,-100.0
2025,12,Morgan,RAC,0,0,0,
2023,01,Nextem,Corporate,0,1,-1,-100.0
2023,01,Nextem,Private,0,0,0,
2023,01,Nextem,RAC,0,1,-1,-100.0
2023,07,Nextem,Corporate,0,2,-2,-100.0
2023,07,Nextem,Private,0,0,0,
2023,07,Nextem,RAC,0,0,0,
2023,10,Nextem,Corporate,0,1,-1,-100.0
2023,10,Nextem,Private,0,0,0,
2023,10,Nextem,RAC,0,9,-9,-100.0
2023,11,Nextem,Corporate,0,1,-1,-100.0
2023,11,Nextem,Private,0,0,0,
2023,11,Nextem,RAC,0,0,0,
2023,12,Nextem,Corporate,0,1,-1,-100.0
2023,12,Nextem,Private,0,0,0,
2023,12,Nextem,RAC,0,0,0,
2024,01,Nextem,Corporate,0,2,-2,-100.0
2024,01,Nextem,Private,0,0,0,
2024,01,Nextem,RAC,0,0,0,
2024,07,Nextem,Corporate,0,0,0,
2024,07,Nextem,Private,0,0,0,
2024,07,Nextem,RAC,0,2,-2,-100.0
2024,11,Nextem,Corporate,0,1,-1,-100.0
2024,11,Nextem,Private,0,0,0,
2024,11,Nextem,RAC,0,0,0,
2025,01,Nextem,Corporate,0,3,-3,-100.0
2025,01,Nextem,Private,0,0,0,
2025,01,Nextem,RAC,0,0,0,
2025,02,Nextem,Corporate,0,2,-2,-100.0
2025,02,Nextem,Private,0,0,0,
2025,02,Nextem,RAC,0,0,0,
2025,03,Nextem,Corporate,0,2,-2,-100.0
2025,03,Nextem,Private,0,0,0,
2025,03,Nextem,RAC,0,0,0,
2025,08,Nextem,Corporate,0,1,-1,-100.0
2025,08,Nextem,Private,0,0,0,
2025,08,Nextem,RAC,0,0,0,
2025,09,Nextem,Corporate,0,2,-2,-100.0
2025,09,Nextem,Private,0,0,0,
2025,09,Nextem,RAC,0,0,0,
2025,11,Nextem,Corporate,0,1,-1,-100.0
2025,11,Nextem,Private,0,0,0,
2025,11,Nextem,RAC,0,0,0,
2023,01,Nissan,Corporate,940,987,-47,-4.76
2023,01,Nissan,Private,706,709,-3,-0.42
2023,01,Nissan,RAC,104,58,46,79.31
2023,02,Nissan,Corporate,1041,1121,-80,-7.14
2023,02,Nissan,Private,976,975,1,0.1
2023,02,Nissan,RAC,315,245,70,28.57
2023,03,Nissan,Corporate,1726,1764,-38,-2.15
2023,03,Nissan,Private,1240,1241,-1,-0.08
2023,03,Nissan,RAC,574,556,18,3.24
2023,04,Nissan,Corporate,976,1024,-48,-4.69
2023,04,Nissan,Private,561,562,-1,-0.18
2023,04,Nissan,RAC,195,171,24,14.04
2023,05,Nissan,Corporate,875,896,-21,-2.34
2023,05,Nissan,Private,861,860,1,0.12
2023,05,Nissan,RAC,134,129,5,3.88
2023,06,Nissan,Corporate,1052,1074,-22,-2.05
2023,06,Nissan,Private,966,966,0,0.0
2023,06,Nissan,RAC,648,642,6,0.93
2023,07,Nissan,Corporate,1158,1174,-16,-1.36
2023,07,Nissan,Private,783,782,1,0.13
2023,07,Nissan,RAC,153,149,4,2.68
2023,08,Nissan,Corporate,980,999,-19,-1.9
2023,08,Nissan,Private,757,758,-1,-0.13
2023,08,Nissan,RAC,95,81,14,17.28
2023,09,Nissan,Corporate,1109,1226,-117,-9.54
2023,09,Nissan,Private,1063,1158,-95,-8.2
2023,09,Nissan,RAC,220,220,0,0.0
2023,10,Nissan,Corporate,1599,1513,86,5.68
2023,10,Nissan,Private,1010,908,102,11.23
2023,10,Nissan,RAC,204,202,2,0.99
2023,11,Nissan,Corporate,1313,1389,-76,-5.47
2023,11,Nissan,Private,1217,1212,5,0.41
2023,11,Nissan,RAC,81,23,58,252.17
2023,12,Nissan,Corporate,1469,1769,-300,-16.96
2023,12,Nissan,Private,1009,997,12,1.2
2023,12,Nissan,RAC,307,31,276,890.32
2024,01,Nissan,Corporate,1155,1177,-22,-1.87
2024,01,Nissan,Private,970,965,5,0.52
2024,01,Nissan,RAC,23,13,10,76.92
2024,02,Nissan,Corporate,1374,1397,-23,-1.65
2024,02,Nissan,Private,1643,1641,2,0.12
2024,02,Nissan,RAC,803,792,11,1.39
2024,03,Nissan,Corporate,1526,1546,-20,-1.29
2024,03,Nissan,Private,1558,1556,2,0.13
2024,03,Nissan,RAC,2187,2180,7,0.32
2024,04,Nissan,Corporate,1482,1525,-43,-2.82
2024,04,Nissan,Private,805,799,6,0.75
2024,04,Nissan,RAC,119,111,8,7.21
2024,05,Nissan,Corporate,1258,1301,-43,-3.31
2024,05,Nissan,Private,1220,1219,1,0.08
2024,05,Nissan,RAC,340,330,10,3.03
2024,06,Nissan,Corporate,1172,1192,-20,-1.68
2024,06,Nissan,Private,847,839,8,0.95
2024,06,Nissan,RAC,575,574,1,0.17
2024,07,Nissan,Corporate,1103,1128,-25,-2.22
2024,07,Nissan,Private,1220,1215,5,0.41
2024,07,Nissan,RAC,308,306,2,0.65
2024,08,Nissan,Corporate,672,689,-17,-2.47
2024,08,Nissan,Private,938,932,6,0.64
2024,08,Nissan,RAC,53,45,8,17.78
2024,09,Nissan,Corporate,1062,1219,-157,-12.88
2024,09,Nissan,Private,1110,1099,11,1.0
2024,09,Nissan,RAC,154,5,149,2980.0
2024,10,Nissan,Corporate,1071,1105,-34,-3.08
2024,10,Nissan,Private,1517,1514,3,0.2
2024,10,Nissan,RAC,480,448,32,7.14
2024,11,Nissan,Corporate,1275,1300,-25,-1.92
2024,11,Nissan,Private,1368,1354,14,1.03
2024,11,Nissan,RAC,248,234,14,5.98
2024,12,Nissan,Corporate,1388,1410,-22,-1.56
2024,12,Nissan,Private,1265,1248,17,1.36
2024,12,Nissan,RAC,282,274,8,2.92
2025,01,Nissan,Corporate,1386,1342,44,3.28
2025,01,Nissan,Private,1328,1310,18,1.37
2025,01,Nissan,RAC,506,504,2,0.4
2025,02,Nissan,Corporate,1362,1332,30,2.25
2025,02,Nissan,Private,1744,1710,34,1.99
2025,02,Nissan,RAC,106,91,15,16.48
2025,03,Nissan,Corporate,2047,1985,62,3.12
2025,03,Nissan,Private,2087,2062,25,1.21
2025,03,Nissan,RAC,2436,2425,11,0.45
2025,04,Nissan,Corporate,1138,1171,-33,-2.82
2025,04,Nissan,Private,1011,995,16,1.61
2025,04,Nissan,RAC,367,281,86,30.6
2025,05,Nissan,Corporate,1301,1259,42,3.34
2025,05,Nissan,Private,1386,1363,23,1.69
2025,05,Nissan,RAC,133,120,13,10.83
2025,06,Nissan,Corporate,1426,1388,38,2.74
2025,06,Nissan,Private,1011,988,23,2.33
2025,06,Nissan,RAC,978,964,14,1.45
2025,07,Nissan,Corporate,1744,1711,33,1.93
2025,07,Nissan,Private,1280,1268,12,0.95
2025,07,Nissan,RAC,203,189,14,7.41
2025,08,Nissan,Corporate,885,859,26,3.03
2025,08,Nissan,Private,790,774,16,2.07
2025,08,Nissan,RAC,30,13,17,130.77
2025,09,Nissan,Corporate,1501,1476,25,1.69
2025,09,Nissan,Private,1095,1079,16,1.48
2025,09,Nissan,RAC,28,2,26,1300.0
2025,10,Nissan,Corporate,1644,1612,32,1.99
2025,10,Nissan,Private,1300,1284,16,1.25
2025,10,Nissan,RAC,13,7,6,85.71
2025,11,Nissan,Corporate,1467,1421,46,3.24
2025,11,Nissan,Private,1307,1290,17,1.32
2025,11,Nissan,RAC,54,45,9,20.0
2025,12,Nissan,Corporate,1318,1270,48,3.78
2025,12,Nissan,Private,1387,1373,14,1.02
2025,12,Nissan,RAC,220,215,5,2.33
