anyo,mes,marca,modelo,canal,fuel_type,segmento,subseg,hp,body_type,count
2023,03,MERCEDES-BENZ,EQE,RAC,BEV,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,MERCEDES-BENZ,EQS,Corporate,BEV,GKL,FOCUS SEGMENT,Standard,SEDAN,20
2023,03,MERCEDES-BENZ,EQS,Private,BEV,GKL,FOCUS SEGMENT,Standard,SEDAN,3
2023,03,MERCEDES-BENZ,EQS,RAC,BEV,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,MERCEDES-BENZ,EQV,Corporate,BEV,MKL,REST,Standard,MPV,11
2023,03,MERCEDES-BENZ,MARCO POLO,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,5
2023,03,MERCEDES-BENZ,MARCO POLO,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2023,03,MERCEDES-V,,Corporate,BEV,,,,,5
2023,03,MERCEDES-V,VITO,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,130
2023,03,MERCEDES-V,VITO,Private,ICE,SKL,REST,Standard,TRANSPORTER,44
2023,03,MERCEDES-V,VITO,RAC,ICE,SKL,REST,Standard,TRANSPORTER,177
2023,03,MERCURY,,Corporate,ICE,,,,,1
2023,03,MG,,Private,ICE,,,,,1
2023,03,MG,EHS,Corporate,PHEV,KKL,REST,Standard,SAV,21
2023,03,MG,EHS,Private,PHEV,KKL,REST,Standard,SAV,61
2023,03,MG,EHS,RAC,PHEV,KKL,REST,Standard,SAV,135
2023,03,MG,HS,Corporate,ICE,KKL,REST,Standard,SAV,28
2023,03,MG,HS,Private,ICE,KKL,REST,Standard,SAV,215
2023,03,MG,HS,RAC,ICE,KKL,REST,Standard,SAV,508
2023,03,MG,MARVEL R,Corporate,BEV,UKL2,REST,Standard,SAV,3
2023,03,MG,MARVEL R,Private,BEV,UKL2,REST,Standard,SAV,35
2023,03,MG,MG 4,Corporate,BEV,UKL2,REST,Standard,HACH 5P,17
2023,03,MG,MG 4,Private,BEV,UKL2,REST,Standard,HACH 5P,187
2023,03,MG,MG 5,Corporate,BEV,UKL2,REST,Standard,ESTATE,3
2023,03,MG,MG 5,Private,BEV,UKL2,REST,Standard,ESTATE,5
2023,03,MG,ZS,Corporate,BEV,UKL1,REST,Standard,SAV,3
2023,03,MG,ZS,Corporate,ICE,UKL1,REST,Standard,SAV,14
2023,03,MG,ZS,Private,BEV,UKL1,REST,Standard,SAV,15
2023,03,MG,ZS,Private,ICE,UKL1,REST,Standard,SAV,197
2023,03,MICROCAR,,Private,ICE,,,,,20
2023,03,MINI,CLUBMAN,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,ESTATE,22
2023,03,MINI,CLUBMAN,Private,ICE,UKL2,FOCUS SEGMENT,Standard,ESTATE,30
2023,03,MINI,CLUBMAN,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,ESTATE,2
2023,03,MINI,COUNTRYMAN,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,118
2023,03,MINI,COUNTRYMAN,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,29
2023,03,MINI,COUNTRYMAN,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,70
2023,03,MINI,COUNTRYMAN,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,14
2023,03,MINI,COUNTRYMAN,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,21
2023,03,MINI,COUNTRYMAN,RAC,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,3
2023,03,MINI,HATCHBACK,Corporate,BEV,UKL1,FOCUS SEGMENT,Standard,HACH 3P,61
2023,03,MINI,HATCHBACK,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 3P,214
2023,03,MINI,HATCHBACK,Private,BEV,UKL1,FOCUS SEGMENT,Standard,HACH 3P,65
2023,03,MINI,HATCHBACK,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 3P,176
2023,03,MINI,HATCHBACK,RAC,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 3P,113
2023,03,MITSUBISHI,,Corporate,ICE,,,,,1
2023,03,MITSUBISHI,ASX,Corporate,ICE,UKL2,REST,Standard,SAV,40
2023,03,MITSUBISHI,ASX,Corporate,PHEV,UKL2,REST,Standard,SAV,22
2023,03,MITSUBISHI,ASX,Private,ICE,UKL2,REST,Standard,SAV,3
2023,03,MITSUBISHI,ASX,Private,PHEV,UKL2,REST,Standard,SAV,4
2023,03,MITSUBISHI,ECLIPSE CROSS,Corporate,PHEV,UKL2,REST,Standard,SAV,310
2023,03,MITSUBISHI,ECLIPSE CROSS,Private,PHEV,UKL2,REST,Standard,SAV,45
2023,03,MITSUBISHI,OUTLANDER,Corporate,PHEV,KKL,REST,Standard,SAV,1
2023,03,MITSUBISHI,SPACE STAR,Corporate,ICE,UKL1,REST,Standard,HACH 5P,15
2023,03,MITSUBISHI,SPACE STAR,Private,ICE,UKL1,REST,Standard,HACH 5P,21
2023,03,MITSUBISHI,SPACE STAR,RAC,ICE,UKL1,REST,Standard,HACH 5P,64
2023,03,MITSUBISHI FUSO,,Corporate,ICE,,,,,5
2023,03,MITSUBISHI FUSO,,RAC,ICE,,,,,3
2023,03,MOBILVETTA DESIGN,,Private,ICE,,,,,7
2023,03,MOBILVETTA DESING,,Private,ICE,,,,,4
2023,03,MONCAR EUROPA,,Corporate,ICE,,,,,4
2023,03,MONCAR EUROPA,,Private,ICE,,,,,2
2023,03,MOVEX,,Corporate,ICE,,,,,7
2023,03,MOVEX,,RAC,ICE,,,,,10
2023,03,MULTIGOM,,Corporate,ICE,,,,,1
2023,03,MULTIGOM,,Private,ICE,,,,,1
2023,03,MULTITEL,,Private,ICE,,,,,1
2023,03,NIESMANN BISCHOFF,,Private,ICE,,,,,1
2023,03,NISSAN,,Corporate,ICE,,,,,2
2023,03,NISSAN,ARIYA,Corporate,BEV,UKL2,REST,Standard,SAV,19
2023,03,NISSAN,ARIYA,Private,BEV,UKL2,REST,Standard,SAV,7
2023,03,NISSAN,INTERSTAR,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,89
2023,03,NISSAN,INTERSTAR,Private,ICE,SKL,REST,Standard,TRANSPORTER,11
2023,03,NISSAN,INTERSTAR,RAC,ICE,SKL,REST,Standard,TRANSPORTER,11
2023,03,NISSAN,JUKE,Corporate,ICE,UKL1,REST,Standard,SAV,122
2023,03,NISSAN,JUKE,Private,ICE,UKL1,REST,Standard,SAV,297
2023,03,NISSAN,JUKE,RAC,ICE,UKL1,REST,Standard,SAV,33
2023,03,NISSAN,LEAF,Corporate,BEV,UKL2,REST,Standard,HACH 5P,27
2023,03,NISSAN,LEAF,Private,BEV,UKL2,REST,Standard,HACH 5P,8
2023,03,NISSAN,LEAF,RAC,BEV,UKL2,REST,Standard,HACH 5P,1
2023,03,NISSAN,MICRA,Corporate,ICE,UKL1,REST,Standard,HACH 5P,36
2023,03,NISSAN,MICRA,Private,ICE,UKL1,REST,Standard,HACH 5P,51
2023,03,NISSAN,MICRA,RAC,ICE,UKL1,REST,Standard,HACH 5P,47
2023,03,NISSAN,NV400,RAC,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,03,NISSAN,PRIMASTAR,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,78
2023,03,NISSAN,PRIMASTAR,Private,ICE,SKL,REST,Standard,TRANSPORTER,9
2023,03,NISSAN,PRIMASTAR,RAC,ICE,SKL,REST,Standard,TRANSPORTER,4
2023,03,NISSAN,QASHQAI,Corporate,ICE,UKL2,REST,Standard,SAT,1060
2023,03,NISSAN,QASHQAI,Private,ICE,UKL2,REST,Standard,SAT,706
2023,03,NISSAN,QASHQAI,RAC,ICE,UKL2,REST,Standard,SAT,392
2023,03,NISSAN,TOWNSTAR,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,58
2023,03,NISSAN,TOWNSTAR,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,181
2023,03,NISSAN,TOWNSTAR,Private,BEV,SKL,REST,Standard,TRANSPORTER,1
2023,03,NISSAN,TOWNSTAR,Private,ICE,SKL,REST,Standard,TRANSPORTER,25
2023,03,NISSAN,TOWNSTAR,RAC,BEV,SKL,REST,Standard,TRANSPORTER,1
2023,03,NISSAN,TOWNSTAR,RAC,ICE,SKL,REST,Standard,TRANSPORTER,41
2023,03,NISSAN,X-TRAIL,Corporate,ICE,KKL,REST,Standard,SUV,75
2023,03,NISSAN,X-TRAIL,Private,ICE,KKL,REST,Standard,SUV,118
2023,03,NISSAN,X-TRAIL,RAC,ICE,KKL,REST,Standard,SUV,1
2023,03,NOGE,,RAC,ICE,,,,,1
2023,03,NOROESTE,,Corporate,ICE,,,,,1
2023,03,NOSMOKE,,Private,BEV,,,,,1
2023,03,OPEL,,Corporate,BEV,,,,,130
2023,03,OPEL,,Corporate,ICE,,,,,92
2023,03,OPEL,,Corporate,PHEV,,,,,22
2023,03,OPEL,,Private,BEV,,,,,30
2023,03,OPEL,,Private,ICE,,,,,47
2023,03,OPEL,,Private,PHEV,,,,,4
2023,03,OPEL,,RAC,BEV,,,,,44
2023,03,OPEL,,RAC,ICE,,,,,90
2023,03,OPEL,,RAC,PHEV,,,,,2
2023,03,OPEL,ASTRA,Corporate,ICE,UKL2,REST,Standard,HACH 5P,124
2023,03,OPEL,ASTRA,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,38
2023,03,OPEL,ASTRA,Private,ICE,UKL2,REST,Standard,HACH 5P,60
2023,03,OPEL,ASTRA,Private,PHEV,UKL2,REST,Standard,HACH 5P,16
2023,03,OPEL,ASTRA,RAC,ICE,UKL2,REST,Standard,HACH 5P,236
2023,03,OPEL,ASTRA,RAC,PHEV,UKL2,REST,Standard,HACH 5P,10
2023,03,OPEL,COMBO,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,331
2023,03,OPEL,COMBO,Private,ICE,SKL,REST,Standard,TRANSPORTER,67
2023,03,OPEL,COMBO,RAC,ICE,SKL,REST,Standard,TRANSPORTER,17
2023,03,OPEL,CORSA,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1345
2023,03,OPEL,CORSA,Private,ICE,UKL1,REST,Standard,HACH 5P,397
2023,03,OPEL,CORSA,RAC,ICE,UKL1,REST,Standard,HACH 5P,749
2023,03,OPEL,CROSSLAND,Corporate,ICE,UKL1,REST,Standard,SAV,108
2023,03,OPEL,CROSSLAND,Private,ICE,UKL1,REST,Standard,SAV,104
2023,03,OPEL,CROSSLAND,RAC,ICE,UKL1,REST,Standard,SAV,278
2023,03,OPEL,MOKKA,Corporate,ICE,UKL1,REST,Standard,SAV,126
2023,03,OPEL,MOKKA,Private,ICE,UKL1,REST,Standard,SAV,163
2023,03,OPEL,MOKKA,RAC,ICE,UKL1,REST,Standard,SAV,66
2023,03,OPEL,MOVANO,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,71
2023,03,OPEL,MOVANO,Private,ICE,SKL,REST,Standard,TRANSPORTER,13
2023,03,OPEL,MOVANO,RAC,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,03,OPEL,VIVARO,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,144
2023,03,OPEL,VIVARO,Private,ICE,SKL,REST,Standard,TRANSPORTER,13
2023,03,OPEL,VIVARO,RAC,ICE,SKL,REST,Standard,TRANSPORTER,3
2023,03,OTOKAR,,Corporate,ICE,,,,,10
2023,03,OTOKAR,,RAC,ICE,,,,,17
2023,03,PALFINGER PLATFORMS,,Corporate,ICE,,,,,3
2023,03,PANAMA,,Private,ICE,,,,,2
2023,03,PEUGEOT,,Corporate,ICE,,,,,2
2023,03,PEUGEOT,,RAC,ICE,,,,,2
2023,03,PEUGEOT,2008,Corporate,BEV,UKL1,REST,Standard,SAV,13
2023,03,PEUGEOT,2008,Corporate,ICE,UKL1,REST,Standard,SAV,890
2023,03,PEUGEOT,2008,Private,BEV,UKL1,REST,Standard,SAV,17
2023,03,PEUGEOT,2008,Private,ICE,UKL1,REST,Standard,SAV,524
2023,03,PEUGEOT,2008,RAC,ICE,UKL1,REST,Standard,SAV,885
2023,03,PEUGEOT,208,Corporate,BEV,UKL1,REST,Standard,HACH 5P,99
2023,03,PEUGEOT,208,Corporate,ICE,UKL1,REST,Standard,HACH 5P,656
2023,03,PEUGEOT,208,Private,BEV,UKL1,REST,Standard,HACH 5P,60
2023,03,PEUGEOT,208,Private,ICE,UKL1,REST,Standard,HACH 5P,449
2023,03,PEUGEOT,208,RAC,BEV,UKL1,REST,Standard,HACH 5P,12
2023,03,PEUGEOT,208,RAC,ICE,UKL1,REST,Standard,HACH 5P,533
2023,03,PEUGEOT,3008,Corporate,ICE,UKL2,REST,Standard,SAT,812
2023,03,PEUGEOT,3008,Corporate,PHEV,UKL2,REST,Standard,SAT,109
2023,03,PEUGEOT,3008,Private,ICE,UKL2,REST,Standard,SAT,351
2023,03,PEUGEOT,3008,Private,PHEV,UKL2,REST,Standard,SAT,29
2023,03,PEUGEOT,3008,RAC,ICE,UKL2,REST,Standard,SAT,286
2023,03,PEUGEOT,3008,RAC,PHEV,UKL2,REST,Standard,SAT,105
2023,03,PEUGEOT,308,Corporate,ICE,UKL2,REST,Standard,ESTATE,371
2023,03,PEUGEOT,308,Corporate,PHEV,UKL2,REST,Standard,ESTATE,25
2023,03,PEUGEOT,308,Private,ICE,UKL2,REST,Standard,ESTATE,208
2023,03,PEUGEOT,308,Private,PHEV,UKL2,REST,Standard,ESTATE,53
2023,03,PEUGEOT,308,RAC,ICE,UKL2,REST,Standard,ESTATE,423
2023,03,PEUGEOT,308,RAC,PHEV,UKL2,REST,Standard,ESTATE,2
2023,03,PEUGEOT,408,Corporate,ICE,UKL2,REST,Standard,SEDAN,72
2023,03,PEUGEOT,408,Corporate,PHEV,UKL2,REST,Standard,SEDAN,13
2023,03,PEUGEOT,408,Private,ICE,UKL2,REST,Standard,SEDAN,91
2023,03,PEUGEOT,408,Private,PHEV,UKL2,REST,Standard,SEDAN,15
2023,03,PEUGEOT,5008,Corporate,ICE,KKL,REST,Standard,SUV,525
2023,03,PEUGEOT,5008,Private,ICE,KKL,REST,Standard,SUV,144
2023,03,PEUGEOT,5008,RAC,ICE,KKL,REST,Standard,SUV,272
2023,03,PEUGEOT,508,Corporate,ICE,KKL,REST,Standard,ESTATE,58
2023,03,PEUGEOT,508,Corporate,PHEV,KKL,REST,Standard,ESTATE,25
2023,03,PEUGEOT,508,Private,ICE,KKL,REST,Standard,ESTATE,7
2023,03,PEUGEOT,508,Private,PHEV,KKL,REST,Standard,ESTATE,5
2023,03,PEUGEOT,508,RAC,ICE,KKL,REST,Standard,ESTATE,21
2023,03,PEUGEOT,508,RAC,PHEV,KKL,REST,Standard,ESTATE,4
2023,03,PEUGEOT,BOXER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,167
2023,03,PEUGEOT,BOXER,Private,ICE,SKL,REST,Standard,TRANSPORTER,15
2023,03,PEUGEOT,BOXER,RAC,ICE,SKL,REST,Standard,TRANSPORTER,28
2023,03,PEUGEOT,EXPERT,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,33
2023,03,PEUGEOT,EXPERT,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,74
2023,03,PEUGEOT,EXPERT,Private,BEV,SKL,REST,Standard,TRANSPORTER,1
2023,03,PEUGEOT,EXPERT,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,03,PEUGEOT,EXPERT,RAC,ICE,SKL,REST,Standard,TRANSPORTER,4
2023,03,PEUGEOT,PARTNER,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,43
2023,03,PEUGEOT,PARTNER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,242
2023,03,PEUGEOT,PARTNER,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2023,03,PEUGEOT,PARTNER,RAC,ICE,SKL,REST,Standard,TRANSPORTER,2
2023,03,PEUGEOT,RIFTER,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,144
2023,03,PEUGEOT,RIFTER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,536
2023,03,PEUGEOT,RIFTER,Private,BEV,SKL,REST,Standard,TRANSPORTER,22
2023,03,PEUGEOT,RIFTER,Private,ICE,SKL,REST,Standard,TRANSPORTER,105
2023,03,PEUGEOT,RIFTER,RAC,BEV,SKL,REST,Standard,TRANSPORTER,1
2023,03,PEUGEOT,RIFTER,RAC,ICE,SKL,REST,Standard,TRANSPORTER,29
2023,03,PEUGEOT,TRAVELLER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,2
2023,03,PEUGEOT,TRAVELLER,Private,ICE,SKL,REST,Standard,TRANSPORTER,3
2023,03,PEÑA,,Private,ICE,,,,,1
2023,03,PIAGGIO,,Corporate,ICE,,,,,1
2023,03,PIAGGIO,PORTER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,6
2023,03,PIAGGIO,PORTER,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2023,03,PILOTE,,Corporate,ICE,,,,,1
2023,03,PILOTE,,Private,ICE,,,,,16
2023,03,PILOTE,,RAC,ICE,,,,,4
2023,03,PIRINEUS,,Corporate,ICE,,,,,3
2023,03,PLA,,RAC,ICE,,,,,1
2023,03,POESSL,,Corporate,ICE,,,,,1
2023,03,POESSL,,Private,ICE,,,,,3
2023,03,POESSL,,RAC,ICE,,,,,1
2023,03,POLARIS,,Corporate,ICE,,,,,15
2023,03,POLARIS,,Private,ICE,,,,,5
2023,03,POLESTAR,,Corporate,BEV,,,,,21
2023,03,POLESTAR,,Private,BEV,,,,,6
2023,03,POLESTAR,,RAC,BEV,,,,,15
2023,03,PONIENTE,,Corporate,ICE,,,,,2
2023,03,PORSCHE,718,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ROADSTER,8
2023,03,PORSCHE,718,Private,ICE,KKL,FOCUS SEGMENT,Standard,ROADSTER,9
2023,03,PORSCHE,911,Corporate,ICE,GKL,FOCUS SEGMENT,M Performance,CABRIO,31
2023,03,PORSCHE,911,Private,ICE,GKL,FOCUS SEGMENT,M Performance,CABRIO,32
2023,03,PORSCHE,911,RAC,ICE,GKL,FOCUS SEGMENT,M Performance,CABRIO,2
2023,03,PORSCHE,CAYENNE,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,5
2023,03,PORSCHE,CAYENNE,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,51
2023,03,PORSCHE,CAYENNE,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,6
2023,03,PORSCHE,CAYENNE,Private,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,21
2023,03,PORSCHE,MACAN,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,76
2023,03,PORSCHE,MACAN,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,67
2023,03,PORSCHE,MACAN,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SAV,4
2023,03,PORSCHE,PANAMERA,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,03,PORSCHE,PANAMERA,Corporate,PHEV,GKL,FOCUS SEGMENT,Standard,ESTATE,16
2023,03,PORSCHE,PANAMERA,Private,ICE,GKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,03,PORSCHE,PANAMERA,Private,PHEV,GKL,FOCUS SEGMENT,Standard,ESTATE,3
2023,03,PORSCHE,PANAMERA,RAC,PHEV,GKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,03,PORSCHE,TAYCAN,Corporate,BEV,GKL,FOCUS SEGMENT,M,SEDAN,12
2023,03,PORSCHE,TAYCAN,Private,BEV,GKL,FOCUS SEGMENT,M,SEDAN,6
2023,03,POSSL,,Corporate,ICE,,,,,1
2023,03,POSSL,,Private,ICE,,,,,1
2023,03,PRONATC,,Corporate,ICE,,,,,4
2023,03,PRONATC,,Private,ICE,,,,,1
2023,03,QUADDY,,Corporate,ICE,,,,,1
2023,03,RANDGER,,Private,ICE,,,,,9
2023,03,RAPIDO,,Private,ICE,,,,,6
2023,03,RECAPOL,,Corporate,ICE,,,,,8
2023,03,RECAPOL,,RAC,ICE,,,,,6
2023,03,REGA,,Private,ICE,,,,,1
2023,03,REHATRANS,,Corporate,ICE,,,,,1
2023,03,REHATRANS,,Private,ICE,,,,,1
2023,03,REMAOP,,Corporate,ICE,,,,,1
2023,03,RENAULT,,Corporate,ICE,,,,,1
2023,03,RENAULT,,RAC,ICE,,,,,9
2023,03,RENAULT,ARKANA,Corporate,ICE,UKL2,REST,Standard,SAV,368
2023,03,RENAULT,ARKANA,Private,ICE,UKL2,REST,Standard,SAV,742
2023,03,RENAULT,ARKANA,RAC,ICE,UKL2,REST,Standard,SAV,66
2023,03,RENAULT,AUSTRAL,Corporate,ICE,UKL2,REST,Standard,SAV,152
2023,03,RENAULT,AUSTRAL,Private,ICE,UKL2,REST,Standard,SAV,734
2023,03,RENAULT,CAPTUR,Corporate,ICE,UKL1,REST,Standard,SAV,465
2023,03,RENAULT,CAPTUR,Corporate,PHEV,UKL1,REST,Standard,SAV,4
2023,03,RENAULT,CAPTUR,Private,ICE,UKL1,REST,Standard,SAV,555
2023,03,RENAULT,CAPTUR,Private,PHEV,UKL1,REST,Standard,SAV,4
2023,03,RENAULT,CAPTUR,RAC,ICE,UKL1,REST,Standard,SAV,188
2023,03,RENAULT,CLIO,Corporate,ICE,UKL1,REST,Standard,HACH 5P,329
2023,03,RENAULT,CLIO,Private,ICE,UKL1,REST,Standard,HACH 5P,264
2023,03,RENAULT,CLIO,RAC,ICE,UKL1,REST,Standard,HACH 5P,418
2023,03,RENAULT,ESPACE,Corporate,ICE,KKL,REST,Standard,MPV,4
2023,03,RENAULT,ESPACE,Private,ICE,KKL,REST,Standard,MPV,3
2023,03,RENAULT,EXPRESS,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,736
2023,03,RENAULT,EXPRESS,Private,ICE,SKL,REST,Standard,TRANSPORTER,20
2023,03,RENAULT,GRAND SCENIC,Corporate,ICE,UKL2,REST,Standard,MPV,17
2023,03,RENAULT,GRAND SCENIC,Private,ICE,UKL2,REST,Standard,MPV,58
2023,03,RENAULT,GRAND SCENIC,RAC,ICE,UKL2,REST,Standard,MPV,2
2023,03,RENAULT,KANGOO,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,45
2023,03,RENAULT,KANGOO,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,292
2023,03,RENAULT,KANGOO,Private,ICE,SKL,REST,Standard,TRANSPORTER,100
2023,03,RENAULT,KOLEOS,Corporate,ICE,KKL,REST,Standard,SAV,9
2023,03,RENAULT,KOLEOS,Private,ICE,KKL,REST,Standard,SAV,3
2023,03,RENAULT,MASTER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,201
2023,03,RENAULT,MASTER,Private,ICE,SKL,REST,Standard,TRANSPORTER,19
2023,03,RENAULT,MASTER,RAC,ICE,SKL,REST,Standard,TRANSPORTER,30
2023,03,RENAULT,MEGANE,Corporate,BEV,UKL2,REST,Standard,HACH 5P,62
2023,03,RENAULT,MEGANE,Corporate,ICE,UKL2,REST,Standard,HACH 5P,429
2023,03,RENAULT,MEGANE,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,14
2023,03,RENAULT,MEGANE,Private,BEV,UKL2,REST,Standard,HACH 5P,18
2023,03,RENAULT,MEGANE,Private,ICE,UKL2,REST,Standard,HACH 5P,174
2023,03,RENAULT,MEGANE,Private,PHEV,UKL2,REST,Standard,HACH 5P,5
2023,03,RENAULT,TRAFIC,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,375
2023,03,RENAULT,TRAFIC,Private,ICE,SKL,REST,Standard,TRANSPORTER,111
2023,03,RENAULT,TRAFIC,RAC,ICE,SKL,REST,Standard,TRANSPORTER,26
2023,03,RENAULT,TWINGO,Private,BEV,UKL0,REST,Standard,HACH 5P,6
2023,03,RENAULT,ZOE,Corporate,BEV,UKL1,REST,Standard,HACH 5P,26
2023,03,RENAULT,ZOE,Private,BEV,UKL1,REST,Standard,HACH 5P,2
2023,03,RENAULT,ZOE,RAC,BEV,UKL1,REST,Standard,HACH 5P,31
2023,03,RENAULT TRUCKS,MASTER,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,2
2023,03,RENAULT TRUCKS,MASTER,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,03,REYCAR,,Corporate,BEV,,,,,9
2023,03,RIMOR,,Private,ICE,,,,,1
2023,03,RIMOR,,RAC,ICE,,,,,7
2023,03,RODRIGUEZ LOPEZ AUTO,,Private,ICE,,,,,72
2023,03,ROLLER TEAM,,Corporate,ICE,,,,,1
2023,03,ROLLER TEAM,,Private,ICE,,,,,5
2023,03,ROLLER TEAM,,RAC,ICE,,,,,21
2023,03,ROMERO,,Private,ICE,,,,,1
2023,03,ROMERO,,RAC,ICE,,,,,1
2023,03,ROMU,,Corporate,BEV,,,,,1
2023,03,ROMU,,Corporate,ICE,,,,,10
2023,03,ROMU,,Private,ICE,,,,,6
2023,03,ROMU,,RAC,ICE,,,,,4
2023,03,ROS-ROCA,,RAC,ICE,,,,,1
2023,03,ROSENBAUER,,Corporate,ICE,,,,,10
2023,03,ROTOMAR,,Corporate,ICE,,,,,3
2023,03,ROTOMAR,,RAC,ICE,,,,,2
2023,03,SARTRUCK,,Corporate,ICE,,,,,5
2023,03,SARTRUCK,,Private,ICE,,,,,1
2023,03,SARTRUCK,,RAC,ICE,,,,,6
2023,03,SCANIA,,Corporate,ICE,,,,,2
2023,03,SCORA,,Corporate,ICE,,,,,1
2023,03,SD SERVICES,,Corporate,ICE,,,,,1
2023,03,SEA-ELNAGH,,RAC,ICE,,,,,1
2023,03,SEAT,ALHAMBRA,Corporate,ICE,KKL,REST,Standard,MPV,1
2023,03,SEAT,ARONA,Corporate,ICE,UKL1,REST,Standard,SAV,704
2023,03,SEAT,ARONA,Private,ICE,UKL1,REST,Standard,SAV,806
2023,03,SEAT,ARONA,RAC,ICE,UKL1,REST,Standard,SAV,1739
2023,03,SEAT,ATECA,Corporate,ICE,UKL2,REST,Standard,SAT,439
2023,03,SEAT,ATECA,Private,ICE,UKL2,REST,Standard,SAT,580
2023,03,SEAT,ATECA,RAC,ICE,UKL2,REST,Standard,SAT,835
2023,03,SEAT,IBIZA,Corporate,ICE,UKL1,REST,Standard,HACH 5P,599
2023,03,SEAT,IBIZA,Private,ICE,UKL1,REST,Standard,HACH 5P,725
2023,03,SEAT,IBIZA,RAC,ICE,UKL1,REST,Standard,HACH 5P,543
2023,03,SEAT,LEON,Corporate,ICE,UKL2,REST,Standard,ESTATE,238
2023,03,SEAT,LEON,Private,ICE,UKL2,REST,Standard,ESTATE,139
2023,03,SEAT,TARRACO,Corporate,ICE,KKL,REST,Standard,SAV,81
2023,03,SEAT,TARRACO,Private,ICE,KKL,REST,Standard,SAV,55
2023,03,SEG,,Corporate,ICE,,,,,1
2023,03,SEGOTRAILER,,Corporate,ICE,,,,,3
2023,03,SEGWAY,,Corporate,ICE,,,,,1
2023,03,SEGWAY,,Private,ICE,,,,,2
2023,03,SEMICARFRAN SL,,Corporate,ICE,,,,,9
2023,03,SEMICARFRAN SL,,RAC,ICE,,,,,8
2023,03,SERVICAR,,Corporate,ICE,,,,,4
2023,03,SILA,,Corporate,BEV,,,,,1
2023,03,SILA,,Corporate,ICE,,,,,4
2023,03,SILENCE,,Corporate,BEV,,,,,2
2023,03,SKODA,ENYAQ,Corporate,BEV,UKL2,REST,Standard,SAV,18
2023,03,SKODA,ENYAQ,Private,BEV,UKL2,REST,Standard,SAV,14
2023,03,SKODA,FABIA,Corporate,ICE,UKL1,REST,Standard,HACH 5P,181
