anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,11,31,Navarra,Private,ICE,12
2026,06,11,31,Navarra,Private,PHEV,4
2026,06,11,31,Navarra,RAC,ICE,1
2026,06,11,32,Ourense,Corporate,ICE,1
2026,06,11,32,Ourense,Private,BEV,4
2026,06,11,32,Ourense,Private,ICE,5
2026,06,11,32,Ourense,Private,PHEV,1
2026,06,11,33,Asturias,Corporate,BEV,5
2026,06,11,33,Asturias,Corporate,ICE,9
2026,06,11,33,Asturias,Corporate,PHEV,2
2026,06,11,33,Asturias,Private,BEV,6
2026,06,11,33,Asturias,Private,ICE,28
2026,06,11,33,Asturias,Private,PHEV,6
2026,06,11,34,Palencia,Private,BEV,1
2026,06,11,34,Palencia,Private,ICE,2
2026,06,11,34,Palencia,RAC,ICE,1
2026,06,11,35,Las Palmas,Corporate,BEV,1
2026,06,11,35,Las Palmas,Corporate,ICE,30
2026,06,11,35,Las Palmas,Corporate,PHEV,2
2026,06,11,35,Las Palmas,Private,BEV,14
2026,06,11,35,Las Palmas,Private,ICE,34
2026,06,11,35,Las Palmas,Private,PHEV,8
2026,06,11,35,Las Palmas,RAC,ICE,35
2026,06,11,36,Pontevedra,Corporate,BEV,2
2026,06,11,36,Pontevedra,Corporate,ICE,13
2026,06,11,36,Pontevedra,Corporate,PHEV,9
2026,06,11,36,Pontevedra,Private,BEV,11
2026,06,11,36,Pontevedra,Private,ICE,13
2026,06,11,36,Pontevedra,Private,PHEV,2
2026,06,11,36,Pontevedra,RAC,ICE,2
2026,06,11,37,Salamanca,Corporate,ICE,1
2026,06,11,37,Salamanca,Corporate,PHEV,1
2026,06,11,37,Salamanca,Private,BEV,1
2026,06,11,37,Salamanca,Private,ICE,9
2026,06,11,37,Salamanca,Private,PHEV,2
2026,06,11,38,S.C. Tenerife,Corporate,BEV,5
2026,06,11,38,S.C. Tenerife,Corporate,ICE,7
2026,06,11,38,S.C. Tenerife,Private,BEV,13
2026,06,11,38,S.C. Tenerife,Private,ICE,37
2026,06,11,38,S.C. Tenerife,Private,PHEV,8
2026,06,11,38,S.C. Tenerife,RAC,ICE,1
2026,06,11,39,Cantabria,Corporate,BEV,2
2026,06,11,39,Cantabria,Corporate,ICE,5
2026,06,11,39,Cantabria,Private,BEV,5
2026,06,11,39,Cantabria,Private,ICE,12
2026,06,11,39,Cantabria,Private,PHEV,4
2026,06,11,40,Segovia,Corporate,ICE,2
2026,06,11,40,Segovia,Private,ICE,2
2026,06,11,40,Segovia,Private,PHEV,2
2026,06,11,41,Sevilla,Corporate,BEV,3
2026,06,11,41,Sevilla,Corporate,ICE,12
2026,06,11,41,Sevilla,Corporate,PHEV,2
2026,06,11,41,Sevilla,Private,BEV,15
2026,06,11,41,Sevilla,Private,ICE,78
2026,06,11,41,Sevilla,Private,PHEV,14
2026,06,11,42,Soria,Corporate,ICE,1
2026,06,11,42,Soria,Private,ICE,9
2026,06,11,43,Tarragona,Corporate,BEV,1
2026,06,11,43,Tarragona,Corporate,ICE,7
2026,06,11,43,Tarragona,Corporate,PHEV,1
2026,06,11,43,Tarragona,Private,BEV,6
2026,06,11,43,Tarragona,Private,ICE,38
2026,06,11,43,Tarragona,Private,PHEV,5
2026,06,11,43,Tarragona,RAC,ICE,1
2026,06,11,44,Teruel,Corporate,ICE,1
2026,06,11,44,Teruel,Private,ICE,3
2026,06,11,44,Teruel,Private,PHEV,1
2026,06,11,44,Teruel,RAC,ICE,4
2026,06,11,45,Toledo,Corporate,BEV,2
2026,06,11,45,Toledo,Corporate,ICE,5
2026,06,11,45,Toledo,Corporate,PHEV,2
2026,06,11,45,Toledo,Private,BEV,9
2026,06,11,45,Toledo,Private,ICE,19
2026,06,11,45,Toledo,Private,PHEV,4
2026,06,11,46,Valencia,Corporate,BEV,7
2026,06,11,46,Valencia,Corporate,ICE,32
2026,06,11,46,Valencia,Corporate,PHEV,11
2026,06,11,46,Valencia,Private,BEV,33
2026,06,11,46,Valencia,Private,ICE,119
2026,06,11,46,Valencia,Private,PHEV,15
2026,06,11,46,Valencia,RAC,ICE,1
2026,06,11,46,Valencia,RAC,PHEV,3
2026,06,11,47,Valladolid,Corporate,ICE,4
2026,06,11,47,Valladolid,Private,BEV,5
2026,06,11,47,Valladolid,Private,ICE,15
2026,06,11,47,Valladolid,Private,PHEV,4
2026,06,11,48,Bizkaia,Corporate,BEV,2
2026,06,11,48,Bizkaia,Corporate,ICE,8
2026,06,11,48,Bizkaia,Corporate,PHEV,1
2026,06,11,48,Bizkaia,Private,BEV,7
2026,06,11,48,Bizkaia,Private,ICE,31
2026,06,11,48,Bizkaia,Private,PHEV,10
2026,06,11,48,Bizkaia,RAC,ICE,2
2026,06,11,49,Zamora,Corporate,ICE,1
2026,06,11,49,Zamora,Private,BEV,1
2026,06,11,49,Zamora,Private,ICE,5
2026,06,11,49,Zamora,Private,PHEV,1
2026,06,11,50,Zaragoza,Corporate,BEV,2
2026,06,11,50,Zaragoza,Corporate,ICE,8
2026,06,11,50,Zaragoza,Corporate,PHEV,2
2026,06,11,50,Zaragoza,Private,BEV,6
2026,06,11,50,Zaragoza,Private,ICE,31
2026,06,11,50,Zaragoza,Private,PHEV,8
2026,06,11,51,Ceuta,Private,ICE,3
2026,06,11,52,Melilla,Private,ICE,3
2026,06,11,52,Melilla,Private,PHEV,2
