anyo,mes,marca,canal,count
2023,04,INDUSAUTO,Private,10
2023,04,INTEGRALIA,Corporate,3
2023,04,IRIZAR,Corporate,32
2023,04,IRIZAR,RAC,2
2023,04,IRIZAR E-MOBILITY,Corporate,1
2023,04,ISUZU,Corporate,49
2023,04,ISUZU,Private,2
2023,04,ISUZU,RAC,3
2023,04,ITINEO,Private,3
2023,04,ITINEO,RAC,3
2023,04,IVECO,Corporate,206
2023,04,IVECO,Private,18
2023,04,IVECO,RAC,215
2023,04,JAGUAR,Corporate,29
2023,04,JAGUAR,Private,11
2023,04,JAGUAR,RAC,1
2023,04,JEANJE,Corporate,6
2023,04,JEANJE,RAC,7
2023,04,JEEP,Corporate,258
2023,04,JEEP,Private,96
2023,04,JEEP,RAC,101
2023,04,JIMECA,Corporate,1
2023,04,JOHN DEERE,Corporate,2
2023,04,JOMAN,RAC,1
2023,04,JOSE MARIA GLEZ DIAZ,Corporate,1
2023,04,JOSE REYES CARROCERO,Corporate,3
2023,04,JUAN SUAREZ,Corporate,2
2023,04,JULIAN HERMOSA HERRERO,Corporate,1
2023,04,KARSAN,RAC,1
2023,04,KIA,Corporate,1111
2023,04,KIA,Private,3084
2023,04,KIA,RAC,853
2023,04,KIOTI,Corporate,1
2023,04,KNAUS,Private,8
2023,04,KUBOTA,Corporate,3
2023,04,LAIKA,Private,2
2023,04,LAIKA CARAVANS SPA,Private,2
2023,04,LAIKA CARAVANS SPA,RAC,2
2023,04,LAND ROVER,Corporate,176
2023,04,LAND ROVER,Private,62
2023,04,LAND ROVER,RAC,26
2023,04,LEXUS,Corporate,327
2023,04,LEXUS,Private,312
2023,04,LEXUS,RAC,100
2023,04,LIGIER,Corporate,8
2023,04,LIGIER,Private,36
2023,04,LIGIER,RAC,2
2023,04,LINHAI,Corporate,1
2023,04,LINHAI,Private,1
2023,04,LOTUS,Private,1
2023,04,LYNK & CO,Corporate,2
2023,04,LYNK & CO,RAC,561
2023,04,MAGIRUS,Corporate,1
2023,04,MAN,Corporate,49
2023,04,MAN,Private,15
2023,04,MAN,RAC,28
2023,04,MAR,Corporate,2
2023,04,MASERATI,Corporate,17
2023,04,MASERATI,Private,11
2023,04,MASERATI,RAC,2
2023,04,MATURANA,Corporate,2
2023,04,MAXUS,Corporate,33
2023,04,MAXUS,Private,1
2023,04,MAXUS,RAC,52
2023,04,MAZDA,Corporate,178
2023,04,MAZDA,Private,760
2023,04,MAZDA,RAC,23
2023,04,MC LOUIS,Private,8
2023,04,MC LOUIS,RAC,1
2023,04,MCLOUIS,Private,9
2023,04,MCLOUIS,RAC,2
2023,04,MEBAUTO,Corporate,11
2023,04,MEBAUTO,Private,5
2023,04,MEBAUTO,RAC,24
2023,04,MERCEDES,Corporate,1
2023,04,MERCEDES,Private,3
2023,04,MERCEDES-AMG,Corporate,8
2023,04,MERCEDES-AMG,Private,3
2023,04,MERCEDES-BENZ,Corporate,2396
2023,04,MERCEDES-BENZ,Private,922
2023,04,MERCEDES-BENZ,RAC,478
2023,04,MERCEDES-V,Corporate,117
2023,04,MERCEDES-V,Private,23
2023,04,MERCEDES-V,RAC,187
2023,04,MG,Corporate,162
2023,04,MG,Private,1596
2023,04,MG,RAC,650
2023,04,MICROCAR,Private,18
2023,04,MINI,Corporate,315
2023,04,MINI,Private,231
2023,04,MINI,RAC,43
2023,04,MITSUBISHI,Corporate,81
2023,04,MITSUBISHI,Private,110
2023,04,MITSUBISHI,RAC,71
2023,04,MITSUBISHI FUSO,Corporate,2
2023,04,MOBILVETTA DESIGN,Private,5
2023,04,MOBILVETTA DESIGN,RAC,1
2023,04,MOBILVETTA DESING,Private,1
2023,04,MORELO,RAC,1
2023,04,MOVEX,Corporate,5
2023,04,MOVEX,RAC,7
2023,04,MULTITEL,RAC,6
2023,04,NEOPLAN,Corporate,1
2023,04,NISSAN,Corporate,987
2023,04,NISSAN,Private,556
2023,04,NISSAN,RAC,181
2023,04,NOGE,Private,1
2023,04,NOROESTE,Corporate,1
2023,04,OIL&STEEL,Corporate,2
2023,04,OPEL,Corporate,1672
2023,04,OPEL,Private,404
2023,04,OPEL,RAC,867
2023,04,OTOKAR,Corporate,1
2023,04,PANAMA,Private,2
2023,04,PEUGEOT,Corporate,3379
2023,04,PEUGEOT,Private,1347
2023,04,PEUGEOT,RAC,1895
2023,04,PIAGGIO,Corporate,18
2023,04,PIAGGIO,RAC,1
2023,04,PILOTE,Private,10
2023,04,PILOTE,RAC,1
2023,04,PIRINEUS,Corporate,2
2023,04,POESSL,Private,2
2023,04,POESSL,RAC,1
2023,04,POLARIS,Corporate,6
2023,04,POLARIS,Private,4
2023,04,POLESTAR,Corporate,9
2023,04,POLESTAR,Private,6
2023,04,POLESTAR,RAC,45
2023,04,PORSCHE,Corporate,173
2023,04,PORSCHE,Private,118
2023,04,PORSCHE,RAC,21
2023,04,POSSL,Corporate,1
2023,04,POSSL,Private,1
2023,04,PRONATC,Corporate,1
2023,04,PROTEC FIRE,RAC,2
2023,04,PUJOL,Corporate,2
2023,04,QUADDY,Corporate,1
2023,04,RANDGER,Private,1
2023,04,RAPIDO,Private,8
2023,04,RECAPOL,Corporate,3
2023,04,RECAPOL,RAC,3
2023,04,REGA,Corporate,1
2023,04,REHATRANS,Corporate,1
2023,04,RENAULT,Corporate,3949
2023,04,RENAULT,Private,1844
2023,04,RENAULT,RAC,741
2023,04,RENAULT TRUCKS SAS,Corporate,1
2023,04,REYCAR,Corporate,4
2023,04,RIMOR,Private,2
2023,04,RIUDACARR,Private,1
2023,04,RODRIGUEZ LOPEZ AUTO,Private,26
2023,04,RODRIGUEZ LOPEZ AUTO,RAC,3
2023,04,ROGA,Corporate,1
2023,04,ROLLER TEAM,Private,7
2023,04,ROLLER TEAM,RAC,8
2023,04,ROMU,Corporate,8
2023,04,ROMU,Private,2
2023,04,ROMU,RAC,4
2023,04,ROSENBAUER,Corporate,1
2023,04,SAHER,Corporate,1
2023,04,SARTRUCK,Corporate,7
2023,04,SARTRUCK,Private,1
2023,04,SARTRUCK,RAC,5
2023,04,SCANIA,RAC,2
2023,04,SCORA,Corporate,1
2023,04,SEAT,Corporate,1608
2023,04,SEAT,Private,1855
2023,04,SEAT,RAC,1997
2023,04,SEGWAY,Corporate,1
2023,04,SEGWAY,Private,6
2023,04,SEMICARFRAN SL,Corporate,3
2023,04,SEMICARFRAN SL,RAC,7
2023,04,SILA,Corporate,1
2023,04,SKODA,Corporate,1370
2023,04,SKODA,Private,614
2023,04,SKODA,RAC,415
2023,04,SMART,Corporate,24
2023,04,SMART,Private,24
2023,04,SMART,RAC,1
2023,04,SOCAGE,Corporate,4
2023,04,SOCAGE,RAC,6
2023,04,SOLARIS,Corporate,74
2023,04,SORIBERICA,Corporate,3
2023,04,SORTIMO,Corporate,56
2023,04,SSANGYONG,Corporate,68
2023,04,SSANGYONG,Private,81
2023,04,SSANGYONG,RAC,3
2023,04,STIL CONVERSION,RAC,19
2023,04,STORTI,Corporate,1
2023,04,SUBARU,Corporate,54
2023,04,SUBARU,Private,70
2023,04,SUBARU,RAC,5
2023,04,SUBIELA,Corporate,8
2023,04,SUN LIVING,Private,1
2023,04,SUNSUNDEGUI,Corporate,1
2023,04,SURTRUCK,Corporate,2
2023,04,SUZUKI,Corporate,48
2023,04,SUZUKI,Private,229
2023,04,SUZUKI,RAC,7
2023,04,SWM,Corporate,3
2023,04,SWM,Private,3
2023,04,TAILON,Corporate,1
2023,04,TALLERES AGUILAR,Corporate,1
2023,04,TALLERES LAS GANDARAS,Corporate,1
2023,04,TALLERES PRAT,Corporate,2
2023,04,TALLERES PRAT RUSIÑOL,Corporate,1
2023,04,TALLERES PRAT RUSIÑOL,Private,1
2023,04,TALLERES PRAT RUSIÑOL,RAC,1
2023,04,TAMAME,RAC,1
2023,04,TECNO TRAILER MURCIA,Corporate,1
2023,04,TECNOCARROCERA,Corporate,7
2023,04,TECNOCARSA,Corporate,4
2023,04,TECNOVE FIBERGLASS,Corporate,10
2023,04,TECNOVE FIBERGLASS,Private,1
2023,04,TECNOVE FIBERGLASS,RAC,9
2023,04,TEKAYDINLAR,Corporate,1
2023,04,TEMSA,Corporate,2
2023,04,TENAX,Corporate,2
2023,04,TERRADAS,Corporate,1
2023,04,TESLA,Corporate,97
2023,04,TESLA,Private,219
2023,04,TGB,Private,2
2023,04,THERMOEUROP,Corporate,1
2023,04,TORO,Corporate,1
2023,04,TOTH ES FIAI,Private,1
2023,04,TOTH ES FIAI,RAC,1
2023,04,TOYOTA,Corporate,2142
2023,04,TOYOTA,Private,3951
2023,04,TOYOTA,RAC,198
2023,04,TRANSPOL,Corporate,3
2023,04,TRANSPOL,Private,2
2023,04,TRANSPOL,RAC,1
2023,04,TRIPOD,Private,1
2023,04,TSD,Corporate,7
2023,04,TURISTREN,Private,1
2023,04,TVI,Corporate,1
2023,04,UAZ,Private,1
2023,04,VALLEJO,Corporate,1
2023,04,VALLOR,RAC,5
2023,04,VEBLINTER,Corporate,8
2023,04,VEMASUR,Corporate,1
2023,04,VIEL CARROCERIAS,Corporate,2
2023,04,VOLKSWAGEN,Corporate,3192
2023,04,VOLKSWAGEN,Private,1736
2023,04,VOLKSWAGEN,RAC,2686
2023,04,VOLKSWAGEN V W,Private,1
2023,04,VOLQUE Y CARROC GALICIA,Corporate,1
2023,04,VOLQUETES GONZALVEZ,Corporate,1
2023,04,VOLVO,Corporate,598
2023,04,VOLVO,Private,198
2023,04,VOLVO,RAC,107
2023,04,VSVE,Corporate,3
2023,04,VSVE,RAC,3
2023,04,WEINSBERG,Private,14
2023,04,WEINSBERG,RAC,1
2023,04,WESTFALIA,Corporate,1
2023,04,WESTFALIA,Private,9
2023,04,WESTFALIA,RAC,1
2023,04,YAGUE,Corporate,2
2023,04,YOLDI,Corporate,2
2023,04,ZAGO AUTOMOTIVE,Corporate,3
2023,04,ZHIDOU,Corporate,2
2023,04,ZHIDOU,Private,1
